Address:,USB0::0x0957::0x179B::MY54313425::0::INSTR,,Analog Channels,,,
Sweep Mode,AUTO,,-0.020625,-0.00138693457120098,-0.00554773828480393,
Coup,DC,,-0.0203125,-0.00138693457120098,-0.00554773828480393,
Noise Rej,Off,,-0.02,-0.000924623047467321,-0.00601004980853759,
HF Rej,Off,,-0.0196875,-0.000924623047467321,-0.00554773828480393,
Holdoff,40.0 ns,,-0.019375,-0.000924623047467321,-0.00508542676107027,
Mode,EDGE,,-0.0190625,-0.000924623047467321,-0.00601004980853759,
Source,CHAN1,,-0.01875,-0.000462311523733661,-0.00554773828480393,
Slope,EITH,,-0.0184375,-0.000462311523733661,-0.00462311523733661,
Level,6 mV V,,-0.018125,0,-0.00554773828480393,
,,,-0.0178125,0,-0.00508542676107027,
HORIZONTAL,,,-0.0175,0.000462311523733661,-0.00462311523733661,
Mode,MAIN,,-0.0171875,0.000462311523733661,-0.00508542676107027,
Ref,CENT,,-0.016875,0.000462311523733661,-0.00508542676107027,
Main Scale,30 ms/,,-0.0165625,0.000924623047467321,-0.00323618066613562,
Main Delay,118 ms,,-0.01625,0.00138693457120098,-0.00369849218986928,
,,,-0.0159375,0.00138693457120098,-0.00323618066613562,
ACQUISITION,,,-0.015625,0.00138693457120098,-0.00369849218986928,
Mode,HRES,,-0.0153125,0.00138693457120098,-0.00369849218986928,
RealTime,On,,-0.015,0.00184924609493464,-0.00416080371360295,
Vectors,On,,-0.0146875,0.00184924609493464,-0.00416080371360295,
Persistence,Off,,-0.014375,0.0023115576186683,-0.00416080371360295,
,,,-0.0140625,0.00277386914240196,-0.00508542676107027,
,,,-0.01375,0.00277386914240196,-0.00554773828480393,
,,,-0.0134375,0.00323618066613562,-0.00554773828480393,
,,,-0.013125,0.00369849218986928,-0.00647236133227125,
,,,-0.0128125,0.00369849218986928,-0.00647236133227125,
,,,-0.0125,0.00416080371360295,-0.00554773828480393,
,,,-0.0121875,0.00416080371360295,-0.00601004980853759,
,,,-0.011875,0.00462311523733661,-0.00554773828480393,
,,,-0.0115625,0.00508542676107027,-0.00601004980853759,
,,,-0.01125,0.00554773828480393,-0.00693467285600491,
,,,-0.0109375,0.00601004980853759,-0.00739698437973857,
,,,-0.010625,0.00601004980853759,-0.00693467285600491,
,,,-0.0103125,0.00647236133227125,-0.00785929590347223,
,,,-0.01,0.00647236133227125,-0.00739698437973857,
,,,-0.0096875,0.00693467285600491,-0.00739698437973857,
,,,-0.009375,0.00739698437973857,-0.00739698437973857,
,,,-0.0090625,0.00739698437973857,-0.00739698437973857,
,,,-0.00875,0.00785929590347223,-0.00693467285600491,
,,,-0.0084375,0.00832160742720589,-0.00832160742720589,
,,,-0.008125,0.00878391895093955,-0.00739698437973857,
,,,-0.0078125,0.00878391895093955,-0.00832160742720589,
,,,-0.0075,0.00924623047467321,-0.00785929590347223,
,,,-0.0071875,0.00970854199840687,-0.00739698437973857,
,,,-0.006875,0.0101708535221405,-0.00832160742720589,
,,,-0.0065625,0.0106331650458742,-0.00924623047467321,
,,,-0.00625,0.0110954765696079,-0.00924623047467321,
,,,-0.0059375,0.0120200996170752,-0.00878391895093955,
,,,-0.005625,0.0124824111408088,-0.00970854199840687,
,,,-0.0053125,0.0129447226645425,-0.00832160742720589,
,,,-0.005,0.0134070341882762,-0.00832160742720589,
,,,-0.0046875,0.0138693457120098,-0.00785929590347223,
,,,-0.004375,0.0147939687594771,-0.00739698437973857,
,,,-0.0040625,0.0152562802832108,-0.00739698437973857,
,,,-0.00375,0.0157185918069445,-0.00785929590347223,
,,,-0.0034375,0.0166432148544118,-0.00693467285600491,
,,,-0.003125,0.0171055263781454,-0.00693467285600491,
,,,-0.0028125,0.0180301494256128,-0.00693467285600491,
,,,-0.0025,0.0184924609493464,-0.00693467285600491,
,,,-0.0021875,0.0194170839968137,-0.00647236133227125,
,,,-0.001875,0.0203417070442811,-0.00554773828480393,
,,,-0.0015625,0.0212663300917484,-0.00554773828480393,
,,,-0.00125,0.021728641615482,-0.00508542676107027,
,,,-0.000937500000000001,0.0226532646629494,-0.00601004980853759,
,,,-0.000625000000000001,0.0235778877104167,-0.00554773828480393,
,,,-0.0003125,0.0240401992341504,-0.00554773828480393,
,,,0,0.0254271338053513,-0.00462311523733661,
,,,0.0003125,0.0263517568528187,-0.00508542676107027,
,,,0.000625000000000001,0.027276379900286,-0.00462311523733661,
,,,0.000937500000000001,0.0282010029477533,-0.00554773828480393,
,,,0.00125,0.0291256259952206,-0.00554773828480393,
,,,0.0015625,0.0305125605664216,-0.00601004980853759,
,,,0.001875,0.0318994951376226,-0.00554773828480393,
,,,0.0021875,0.0328241181850899,-0.00508542676107027,
,,,0.0025,0.0342110527562909,-0.00508542676107027,
,,,0.0028125,0.0355979873274919,-0.00462311523733661,
,,,0.003125,0.0369849218986928,-0.00369849218986928,
,,,0.0034375,0.0383718564698938,-0.00369849218986928,
,,,0.00375,0.0397587910410948,-0.00323618066613562,
,,,0.0040625,0.0411457256122958,-0.00462311523733661,
,,,0.004375,0.0429949717072304,-0.00416080371360295,
,,,0.0046875,0.0443819062784314,-0.00462311523733661,
,,,0.005,0.0457688408496324,-0.00462311523733661,
,,,0.0053125,0.047618086944567,-0.00416080371360295,
,,,0.005625,0.0499296445632353,-0.00462311523733661,
,,,0.0059375,0.0513165791344363,-0.00508542676107027,
,,,0.00625,0.053165825229371,-0.00601004980853759,
,,,0.0065625,0.0554773828480393,-0.00554773828480393,
,,,0.006875,0.0577889404667076,-0.00647236133227125,
,,,0.0071875,0.0601004980853759,-0.00601004980853759,
,,,0.0075,0.0624120557040442,-0.00601004980853759,
,,,0.0078125,0.0647236133227125,-0.00647236133227125,
,,,0.008125,0.0674974824651144,-0.00601004980853759,
,,,0.0084375,0.0698090400837827,-0.00601004980853759,
,,,0.00875,0.0725829092261847,-0.00693467285600491,
,,,0.0090625,0.0753567783685867,-0.00693467285600491,
,,,0.009375,0.0785929590347223,-0.00739698437973857,
,,,0.0096875,0.0813668281771243,-0.00739698437973857,
,,,0.01,0.0846030088432599,-0.00785929590347223,
,,,0.0103125,0.0878391895093955,-0.00739698437973857,
,,,0.010625,0.0910753701755311,-0.00693467285600491,
,,,0.0109375,0.0947738623654004,-0.00739698437973857,
,,,0.01125,0.0984723545552697,-0.00693467285600491,
,,,0.0115625,0.102170846745139,-0.00739698437973857,
,,,0.011875,0.106793961982476,-0.00785929590347223,
,,,0.0121875,0.110492454172345,-0.00785929590347223,
,,,0.0125,0.115115569409681,-0.00785929590347223,
,,,0.0128125,0.119276373123284,-0.00693467285600491,
,,,0.013125,0.123437176836887,-0.00739698437973857,
,,,0.0134375,0.128060292074224,-0.00924623047467321,
,,,0.01375,0.132683407311561,-0.00832160742720589,
,,,0.0140625,0.137768834072631,-0.00832160742720589,
,,,0.014375,0.142391949309967,-0.00785929590347223,
,,,0.0146875,0.147477376071038,-0.00924623047467321,
,,,0.015,0.153025114355842,-0.00832160742720589,
,,,0.0153125,0.158572852640646,-0.00924623047467321,
,,,0.015625,0.163658279401716,-0.00832160742720589,
,,,0.0159375,0.16920601768652,-0.00601004980853759,
,,,0.01625,0.174753755971324,-0.00647236133227125,
,,,0.0165625,0.180763805779861,-0.00601004980853759,
,,,0.016875,0.186311544064665,-0.00739698437973857,
,,,0.0171875,0.192321593873203,-0.00647236133227125,
,,,0.0175,0.19833164368174,-0.00693467285600491,
,,,0.0178125,0.204804005014012,-0.00693467285600491,
,,,0.018125,0.210814054822549,-0.00601004980853759,
,,,0.0184375,0.215899481583619,-0.00647236133227125,
,,,0.01875,0.221909531392157,-0.00647236133227125,
,,,0.0190625,0.227457269676961,-0.00554773828480393,
,,,0.019375,0.233467319485499,-0.00554773828480393,
,,,0.0196875,0.238552746246569,-0.00554773828480393,
,,,0.02,0.243638173007639,-0.00554773828480393,
,,,0.0203125,0.249185911292443,-0.00554773828480393,
,,,0.020625,0.25380902652978,-0.00462311523733661,
,,,0.0209375,0.25889445329085,-0.00416080371360295,
,,,0.02125,0.263055257004453,-0.00462311523733661,
,,,0.0215625,0.267678372241789,-0.00554773828480393,
,,,0.021875,0.271839175955392,-0.00601004980853759,
,,,0.0221875,0.275537668145262,-0.00508542676107027,
,,,0.0225,0.279236160335131,-0.00554773828480393,
,,,0.0228125,0.282472341001267,-0.00508542676107027,
,,,0.023125,0.285246210143669,-0.00416080371360295,
,,,0.0234375,0.288020079286071,-0.00277386914240196,
,,,0.02375,0.290331636904739,-0.00369849218986928,
,,,0.0240625,0.292643194523407,-0.00277386914240196,
,,,0.024375,0.294492440618342,-0.00416080371360295,
,,,0.0246875,0.295417063665809,-0.00416080371360295,
,,,0.025,0.29680399823701,-0.00369849218986928,
,,,0.0253125,0.297728621284477,-0.00416080371360295,
,,,0.025625,0.298653244331945,-0.00416080371360295,
,,,0.0259375,0.299115555855678,-0.00416080371360295,
,,,0.02625,0.299115555855678,-0.00508542676107027,
,,,0.0265625,0.298653244331945,-0.00647236133227125,
,,,0.026875,0.298190932808211,-0.00647236133227125,
,,,0.0271875,0.297266309760744,-0.00462311523733661,
,,,0.0275,0.296341686713276,-0.00601004980853759,
,,,0.0278125,0.294492440618342,-0.00554773828480393,
,,,0.028125,0.293105506047141,-0.00601004980853759,
,,,0.0284375,0.290793948428473,-0.00601004980853759,
,,,0.02875,0.288020079286071,-0.00647236133227125,
,,,0.0290625,0.285246210143669,-0.00739698437973857,
,,,0.029375,0.282010029477533,-0.00693467285600491,
,,,0.0296875,0.278773848811397,-0.00739698437973857,
,,,0.03,0.274150733574061,-0.00739698437973857,
,,,0.0303125,0.269989929860458,-0.00739698437973857,
,,,0.030625,0.264904503099388,-0.00785929590347223,
,,,0.0309375,0.259819076338317,-0.00693467285600491,
,,,0.03125,0.254271338053513,-0.00693467285600491,
,,,0.0315625,0.248723599768709,-0.00693467285600491,
,,,0.031875,0.242713549960172,-0.00832160742720589,
,,,0.0321875,0.236241188627901,-0.00785929590347223,
,,,0.0325,0.229768827295629,-0.00785929590347223,
,,,0.0328125,0.222834154439624,-0.00693467285600491,
,,,0.033125,0.216361793107353,-0.00785929590347223,
,,,0.0334375,0.209427120251348,-0.00970854199840687,
,,,0.03375,0.202492447395343,-0.00832160742720589,
,,,0.0340625,0.195095463015605,-0.00832160742720589,
,,,0.034375,0.187698478635866,-0.00878391895093955,
,,,0.0346875,0.180301494256128,-0.00924623047467321,
,,,0.035,0.173829132923856,-0.00970854199840687,
,,,0.0353125,0.166894460067851,-0.00832160742720589,
,,,0.035625,0.159497475688113,-0.00785929590347223,
,,,0.0359375,0.152562802832108,-0.00785929590347223,
,,,0.03625,0.145165818452369,-0.00693467285600491,
,,,0.0365625,0.138693457120098,-0.00647236133227125,
,,,0.036875,0.132221095787827,-0.00647236133227125,
,,,0.0371875,0.125286422931822,-0.00693467285600491,
,,,0.0375,0.118814061599551,-0.00739698437973857,
,,,0.0378125,0.11234170026728,-0.00647236133227125,
,,,0.038125,0.105869338935008,-0.00647236133227125,
,,,0.0384375,0.0998592891264707,-0.00554773828480393,
,,,0.03875,0.0970854199840687,-0.00554773828480393,
,,,0.0390625,0.0929246162704658,-0.00554773828480393,
,,,0.039375,0.0864522549381945,-0.00416080371360295,
,,,0.0396875,0.0813668281771243,-0.00554773828480393,
,,,0.04,0.0753567783685867,-0.00647236133227125,
,,,0.0403125,0.0693467285600491,-0.00554773828480393,
,,,0.040625,0.0633366787515115,-0.00601004980853759,
,,,0.0409375,0.0573266289429739,-0.00508542676107027,
,,,0.04125,0.0513165791344363,-0.00462311523733661,
,,,0.0415625,0.0462311523733661,-0.00508542676107027,
,,,0.041875,0.0406834140885621,-0.00554773828480393,
,,,0.0421875,0.0351356758037582,-0.00508542676107027,
,,,0.0425,0.0295879375189543,-0.00508542676107027,
,,,0.0428125,0.0235778877104167,-0.00508542676107027,
,,,0.043125,0.0180301494256128,-0.00647236133227125,
,,,0.0434375,0.0124824111408088,-0.00369849218986928,
,,,0.04375,0.00693467285600491,-0.00369849218986928,
,,,0.0440625,0.000462311523733661,-0.00323618066613562,
,,,0.044375,-0.00554773828480393,-0.00369849218986928,
,,,0.0446875,-0.0101708535221405,-0.00416080371360295,
,,,0.045,-0.0161809033306781,-0.00416080371360295,
,,,0.0453125,-0.0226532646629494,-0.00462311523733661,
,,,0.045625,-0.028663314471487,-0.00462311523733661,
,,,0.0459375,-0.0351356758037582,-0.00554773828480393,
,,,0.04625,-0.0411457256122958,-0.00508542676107027,
,,,0.0465625,-0.0480803984683007,-0.00647236133227125,
,,,0.046875,-0.0540904482768383,-0.00647236133227125,
,,,0.0471875,-0.0605628096091095,-0.00647236133227125,
,,,0.0475,-0.0674974824651144,-0.00647236133227125,
,,,0.0478125,-0.0753567783685867,-0.00647236133227125,
,,,0.048125,-0.0827537627483252,-0.00647236133227125,
,,,0.0484375,-0.0901507471280638,-0.00647236133227125,
,,,0.04875,-0.0970854199840687,-0.00647236133227125,
,,,0.0490625,-0.104944715887541,-0.00693467285600491,
,,,0.049375,-0.112804011791013,-0.00785929590347223,
,,,0.0496875,-0.121125619218219,-0.00739698437973857,
,,,0.05,-0.129447226645425,-0.00739698437973857,
,,,0.0503125,-0.137768834072631,-0.00739698437973857,
,,,0.050625,-0.147015064547304,-0.00785929590347223,
,,,0.0509375,-0.155798983498244,-0.00739698437973857,
,,,0.05125,-0.165045213972917,-0.00832160742720589,
,,,0.0515625,-0.174753755971324,-0.00785929590347223,
,,,0.051875,-0.184924609493464,-0.00739698437973857,
,,,0.0521875,-0.194633151491871,-0.00739698437973857,
,,,0.0525,-0.205266316537745,-0.00739698437973857,
,,,0.0528125,-0.215899481583619,-0.00785929590347223,
,,,0.053125,-0.226532646629494,-0.00785929590347223,
,,,0.0534375,-0.236703500151634,-0.00878391895093955,
,,,0.05375,-0.247336665197508,-0.00832160742720589,
,,,0.0540625,-0.258432141767116,-0.00970854199840687,
,,,0.054375,-0.26906530681299,-0.00878391895093955,
,,,0.0546875,-0.279698471858865,-0.00739698437973857,
,,,0.055,-0.288020079286071,-0.00924623047467321,
,,,0.0553125,-0.298190932808211,-0.00832160742720589,
,,,0.055625,-0.308361786330352,-0.00647236133227125,
,,,0.0559375,-0.318070328328758,-0.00693467285600491,
,,,0.05625,-0.327778870327165,-0.00693467285600491,
,,,0.0565625,-0.337025100801839,-0.00554773828480393,
,,,0.056875,-0.345346708229044,-0.00647236133227125,
,,,0.0571875,-0.35366831565625,-0.00693467285600491,
,,,0.0575,-0.361065300035989,-0.00647236133227125,
,,,0.0578125,-0.368924595939461,-0.00647236133227125,
,,,0.058125,-0.374934645747999,-0.00508542676107027,
,,,0.0584375,-0.380482384032803,-0.00508542676107027,
,,,0.05875,-0.386030122317607,-0.00554773828480393,
,,,0.0590625,-0.391115549078677,-0.00508542676107027,
,,,0.059375,-0.394351729744812,-0.00508542676107027,
,,,0.0596875,-0.398512533458415,-0.00508542676107027,
,,,0.06,-0.40036177955335,-0.00508542676107027,
,,,0.0603125,-0.402673337172018,-0.00508542676107027,
,,,0.060625,-0.404060271743219,-0.00508542676107027,
,,,0.0609375,-0.404984894790687,-0.00416080371360295,
,,,0.06125,-0.40544720631442,-0.00416080371360295,
,,,0.0615625,-0.404984894790687,-0.00508542676107027,
,,,0.061875,-0.403597960219486,-0.00462311523733661,
,,,0.0621875,-0.401748714124551,-0.00508542676107027,
,,,0.0625,-0.399437156505883,-0.00416080371360295,
,,,0.0628125,-0.396200975839747,-0.00554773828480393,
,,,0.063125,-0.392502483649878,-0.00508542676107027,
,,,0.0634375,-0.387879368412541,-0.0023115576186683,
,,,0.06375,-0.382793941651471,-0.00369849218986928,
,,,0.0640625,-0.376783891842933,-0.00323618066613562,
,,,0.064375,-0.370311530510662,-0.00369849218986928,
,,,0.0646875,-0.362914546130924,-0.00369849218986928,
,,,0.065,-0.355055250227451,-0.00416080371360295,
,,,0.0653125,-0.346733642800245,-0.00462311523733661,
,,,0.065625,-0.337949723849306,-0.00462311523733661,
,,,0.0659375,-0.328241181850899,-0.00508542676107027,
,,,0.06625,-0.318532639852492,-0.00508542676107027,
,,,0.0665625,-0.307899474806618,-0.00508542676107027,
,,,0.066875,-0.297728621284477,-0.00601004980853759,
,,,0.0671875,-0.287557767762337,-0.00554773828480393,
,,,0.0675,-0.27784922576393,-0.00554773828480393,
,,,0.0678125,-0.266753749194322,-0.00601004980853759,
,,,0.068125,-0.256582895672182,-0.00601004980853759,
,,,0.0684375,-0.245949730626307,-0.00554773828480393,
,,,0.06875,-0.236703500151634,-0.00601004980853759,
,,,0.0690625,-0.226532646629494,-0.00693467285600491,
,,,0.069375,-0.216824104631087,-0.00693467285600491,
,,,0.0696875,-0.208040185680147,-0.00693467285600491,
,,,0.07,-0.199256266729208,-0.00647236133227125,
,,,0.0703125,-0.190472347778268,-0.00601004980853759,
,,,0.070625,-0.181688428827329,-0.00647236133227125,
,,,0.0709375,-0.173829132923856,-0.00601004980853759,
,,,0.07125,-0.166432148544118,-0.00693467285600491,
,,,0.0715625,-0.159035164164379,-0.00693467285600491,
,,,0.071875,-0.152100491308374,-0.00647236133227125,
,,,0.0721875,-0.145628129976103,-0.00785929590347223,
,,,0.0725,-0.139155768643832,-0.00739698437973857,
,,,0.0728125,-0.133145718835294,-0.00693467285600491,
,,,0.073125,-0.12759798055049,-0.00785929590347223,
,,,0.0734375,-0.12251255378942,-0.00739698437973857,
,,,0.07375,-0.116964815504616,-0.00878391895093955,
,,,0.0740625,-0.11234170026728,-0.00739698437973857,
,,,0.074375,-0.107256273506209,-0.00832160742720589,
,,,0.0746875,-0.103095469792606,-0.00739698437973857,
,,,0.075,-0.0984723545552697,-0.00785929590347223,
,,,0.0753125,-0.0947738623654004,-0.00785929590347223,
,,,0.075625,-0.0910753701755311,-0.00693467285600491,
,,,0.0759375,-0.0878391895093955,-0.00462311523733661,
,,,0.07625,-0.0841406973195262,-0.00554773828480393,
,,,0.0765625,-0.0809045166533906,-0.00554773828480393,
,,,0.076875,-0.077668335987255,-0.00554773828480393,
,,,0.0771875,-0.0744321553211194,-0.00601004980853759,
,,,0.0775,-0.0716582861787174,-0.00554773828480393,
,,,0.0778125,-0.0684221055125818,-0.00508542676107027,
,,,0.078125,-0.0661105478939135,-0.00508542676107027,
,,,0.0784375,-0.0637989902752452,-0.00462311523733661,
,,,0.07875,-0.0614874326565769,-0.00462311523733661,
,,,0.0790625,-0.0596381865616422,-0.00416080371360295,
,,,0.079375,-0.0577889404667076,-0.00416080371360295,
,,,0.0796875,-0.0554773828480393,-0.00416080371360295,
,,,0.08,-0.053165825229371,-0.00416080371360295,
,,,0.0803125,-0.05177889065817,-0.00416080371360295,
,,,0.080625,-0.0499296445632353,-0.00416080371360295,
,,,0.0809375,-0.0485427099920344,-0.00277386914240196,
,,,0.08125,-0.0471557754208334,-0.00369849218986928,
,,,0.0815625,-0.0453065293258987,-0.00369849218986928,
,,,0.081875,-0.0439195947546978,-0.00323618066613562,
,,,0.0821875,-0.0429949717072304,-0.00369849218986928,
,,,0.0825,-0.0411457256122958,-0.00369849218986928,
,,,0.0828125,-0.0397587910410948,-0.00277386914240196,
,,,0.083125,-0.0392964795173611,-0.00277386914240196,
,,,0.0834375,-0.0379095449461602,-0.00138693457120098,
,,,0.08375,-0.0369849218986928,-0.000924623047467321,
,,,0.0840625,-0.0360602988512255,-0.00184924609493464,
,,,0.084375,-0.0351356758037582,-0.0023115576186683,
,,,0.0846875,-0.0342110527562909,-0.0023115576186683,
,,,0.085,-0.0328241181850899,-0.00184924609493464,
,,,0.0853125,-0.0318994951376226,-0.0023115576186683,
,,,0.085625,-0.0309748720901553,-0.0023115576186683,
,,,0.0859375,-0.0300502490426879,-0.0023115576186683,
,,,0.08625,-0.0295879375189543,-0.00369849218986928,
,,,0.0865625,-0.028663314471487,-0.00277386914240196,
,,,0.086875,-0.0277386914240196,-0.00369849218986928,
,,,0.0871875,-0.027276379900286,-0.00416080371360295,
,,,0.0875,-0.0263517568528187,-0.00416080371360295,
,,,0.0878125,-0.025889445329085,-0.00416080371360295,
,,,0.088125,-0.0249648222816177,-0.00369849218986928,
,,,0.0884375,-0.024502510757884,-0.00369849218986928,
,,,0.08875,-0.0240401992341504,-0.00416080371360295,
,,,0.0890625,-0.0235778877104167,-0.00462311523733661,
,,,0.089375,-0.023115576186683,-0.00462311523733661,
,,,0.0896875,-0.0226532646629494,-0.00416080371360295,
,,,0.09,-0.0221909531392157,-0.00416080371360295,
,,,0.0903125,-0.021728641615482,-0.00462311523733661,
,,,0.090625,-0.021728641615482,-0.00416080371360295,
,,,0.0909375,-0.0212663300917484,-0.00369849218986928,
,,,0.09125,-0.0208040185680147,-0.00416080371360295,
,,,0.0915625,-0.0203417070442811,-0.00416080371360295,
,,,0.091875,-0.0198793955205474,-0.00369849218986928,
,,,0.0921875,-0.0194170839968137,-0.00416080371360295,
,,,0.0925,-0.0189547724730801,-0.00416080371360295,
,,,0.0928125,-0.0189547724730801,-0.00416080371360295,
,,,0.093125,-0.0184924609493464,-0.00277386914240196,
,,,0.0934375,-0.0180301494256128,-0.00416080371360295,
,,,0.09375,-0.0180301494256128,-0.00462311523733661,
,,,0.0940625,-0.0175678379018791,-0.00462311523733661,
,,,0.094375,-0.0171055263781454,-0.00369849218986928,
,,,0.0946875,-0.0171055263781454,-0.00416080371360295,
,,,0.095,-0.0166432148544118,-0.00416080371360295,
,,,0.0953125,-0.0166432148544118,-0.00323618066613562,
,,,0.095625,-0.0161809033306781,-0.00369849218986928,
,,,0.0959375,-0.0161809033306781,-0.00184924609493464,
,,,0.09625,-0.0157185918069445,-0.00277386914240196,
,,,0.0965625,-0.0157185918069445,-0.00138693457120098,
,,,0.096875,-0.0157185918069445,-0.000924623047467321,
,,,0.0971875,-0.0152562802832108,-0.00184924609493464,
,,,0.0975,-0.0152562802832108,-0.000462311523733661,
,,,0.0978125,-0.0147939687594771,-0.000462311523733661,
,,,0.098125,-0.0147939687594771,0.000462311523733661,
,,,0.0984375,-0.0147939687594771,0.000924623047467321,
,,,0.09875,-0.0147939687594771,0.000924623047467321,
,,,0.0990625,-0.0143316572357435,0.00138693457120098,
,,,0.099375,-0.0143316572357435,0.00138693457120098,
,,,0.0996875,-0.0143316572357435,0.0023115576186683,
,,,0.1,-0.0143316572357435,0.0023115576186683,
,,,0.1003125,-0.0138693457120098,0.00277386914240196,
,,,0.100625,-0.0134070341882762,0.00323618066613562,
,,,0.1009375,-0.0134070341882762,0.00416080371360295,
,,,0.10125,-0.0134070341882762,0.00416080371360295,
,,,0.1015625,-0.0129447226645425,0.00416080371360295,
,,,0.101875,-0.0134070341882762,0.00554773828480393,
,,,0.1021875,-0.0129447226645425,0.00601004980853759,
,,,0.1025,-0.0129447226645425,0.00601004980853759,
,,,0.1028125,-0.0124824111408088,0.00647236133227125,
,,,0.103125,-0.0124824111408088,0.00601004980853759,
,,,0.1034375,-0.0124824111408088,0.00832160742720589,
,,,0.10375,-0.0124824111408088,0.00832160742720589,
,,,0.1040625,-0.0124824111408088,0.00924623047467321,
,,,0.104375,-0.0124824111408088,0.00924623047467321,
,,,0.1046875,-0.0120200996170752,0.00878391895093955,
,,,0.105,-0.0120200996170752,0.0101708535221405,
,,,0.1053125,-0.0120200996170752,0.0110954765696079,
,,,0.105625,-0.0120200996170752,0.0110954765696079,
,,,0.1059375,-0.0120200996170752,0.0115577880933415,
,,,0.10625,-0.0120200996170752,0.0106331650458742,
,,,0.1065625,-0.0115577880933415,0.0120200996170752,
,,,0.106875,-0.0115577880933415,0.0129447226645425,
,,,0.1071875,-0.0115577880933415,0.0134070341882762,
,,,0.1075,-0.0110954765696079,0.0134070341882762,
,,,0.1078125,-0.0110954765696079,0.0143316572357435,
,,,0.108125,-0.0110954765696079,0.0157185918069445,
,,,0.1084375,-0.0110954765696079,0.0157185918069445,
,,,0.10875,-0.0110954765696079,0.0161809033306781,
,,,0.1090625,-0.0110954765696079,0.0166432148544118,
,,,0.109375,-0.0110954765696079,0.0175678379018791,
,,,0.1096875,-0.0110954765696079,0.0184924609493464,
,,,0.11,-0.0110954765696079,0.0198793955205474,
,,,0.1103125,-0.0106331650458742,0.021728641615482,
,,,0.110625,-0.0110954765696079,0.0235778877104167,
,,,0.1109375,-0.0106331650458742,0.0249648222816177,
,,,0.11125,-0.0106331650458742,0.0254271338053513,
,,,0.1115625,-0.0106331650458742,0.0268140683765523,
,,,0.111875,-0.0106331650458742,0.0282010029477533,
,,,0.1121875,-0.0106331650458742,0.0305125605664216,
,,,0.1125,-0.0106331650458742,0.0328241181850899,
,,,0.1128125,-0.0101708535221405,0.0342110527562909,
,,,0.113125,-0.0101708535221405,0.0365226103749592,
,,,0.1134375,-0.0101708535221405,0.0365226103749592,
,,,0.11375,-0.0101708535221405,0.0392964795173611,
,,,0.1140625,-0.0101708535221405,0.0420703486597631,
,,,0.114375,-0.0101708535221405,0.0453065293258987,
,,,0.1146875,-0.0101708535221405,0.0480803984683007,
