Frank-Hertz Experiment		
		
Vr(V)= 1.2		
Cathode Heater Current (mA) = 300		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
0.00	0.35	111.04
0.03	0.46	111.04
0.06	0.02	111.04
0.09	0.15	111.03
0.12	0.09	111.03
0.15	0.15	111.02
0.18	0.17	111.02
0.21	0.01	111.01
0.24	0.30	111.01
0.27	0.05	110.99
0.30	0.15	110.99
0.33	0.01	110.98
0.36	0.00	110.98
0.39	0.13	110.97
0.42	0.02	110.97
0.45	0.07	110.96
0.48	0.04	110.96
0.51	0.13	110.95
0.54	0.16	110.95
0.57	0.04	110.94
0.60	0.03	110.94
0.63	0.06	110.93
0.66	0.01	110.93
0.69	0.21	110.92
0.72	0.14	110.92
0.75	0.05	110.91
0.78	0.20	110.91
0.81	0.01	110.90
0.84	0.17	110.90
0.87	0.11	110.89
0.90	0.02	110.89
0.93	0.11	110.88
0.96	0.05	110.88
0.99	0.02	110.87
1.02	0.00	110.87
1.05	0.07	110.86
1.08	0.00	110.86
1.11	0.11	110.86
1.14	0.03	110.86
1.17	0.01	110.84
1.20	0.08	110.84
1.23	0.19	110.84
1.26	0.19	110.84
1.29	0.03	110.83
1.32	0.04	110.83
1.35	0.15	110.82
1.38	0.04	110.82
1.41	0.01	110.82
1.44	0.02	110.81
1.47	0.10	110.81
1.50	0.04	110.81
1.53	0.15	110.81
1.56	0.01	110.79
1.59	0.14	110.79
1.62	0.05	110.78
1.65	0.02	110.78
1.68	0.24	110.77
1.71	0.21	110.77
1.74	0.28	110.76
1.77	0.25	110.76
1.80	0.29	110.76
1.83	0.16	110.76
1.86	0.15	110.75
1.89	0.11	110.75
1.92	0.12	110.74
1.95	0.10	110.74
1.98	0.19	110.72
2.01	0.18	110.72
2.04	0.24	110.71
2.07	0.13	110.71
2.10	0.25	110.70
2.13	0.04	110.70
2.16	0.07	110.69
2.19	0.09	110.69
2.22	0.06	110.68
2.25	0.02	110.68
2.28	0.13	110.67
2.31	0.01	110.67
2.34	0.05	110.65
2.37	0.02	110.65
2.40	0.12	110.65
2.43	0.03	110.65
2.46	0.14	110.63
2.49	0.01	110.63
2.52	0.08	110.62
2.55	0.05	110.62
2.58	0.24	110.61
2.61	0.12	110.61
2.64	0.09	110.61
2.67	0.14	110.61
2.70	0.20	110.60
2.73	0.12	110.60
2.76	0.04	110.60
2.79	0.38	110.58
2.82	0.03	110.58
2.85	0.02	110.58
2.88	0.14	110.58
2.91	0.18	110.57
2.94	0.01	110.57
2.97	0.15	110.56
3.00	0.02	110.56
3.03	0.02	110.55
3.06	0.18	110.55
3.09	0.03	110.54
3.12	0.18	110.54
3.15	0.13	110.53
3.18	0.06	110.53
3.21	0.00	110.53
3.24	0.06	110.53
3.27	0.17	110.51
3.30	0.01	110.51
3.33	0.03	110.51
3.36	0.00	110.51
3.39	0.13	110.49
3.42	0.02	110.49
3.45	0.24	110.49
3.48	0.27	110.49
3.51	0.06	110.47
3.54	0.08	110.47
3.57	0.07	110.46
3.60	0.28	110.46
3.63	0.04	110.46
3.66	0.27	110.46
3.69	0.06	110.45
3.72	0.03	110.45
3.75	0.44	110.43
3.78	0.08	110.43
3.81	0.07	110.42
3.84	0.10	110.42
3.87	0.11	110.42
3.90	0.16	110.42
3.93	0.08	110.41
3.96	0.01	110.41
3.99	0.01	110.40
4.02	0.01	110.40
4.05	0.21	110.39
4.08	0.19	110.39
4.11	0.02	110.39
4.14	0.03	110.39
4.17	0.15	110.39
4.20	0.01	110.37
4.23	0.21	110.37
4.26	0.09	110.36
4.29	0.28	110.36
4.32	0.05	110.36
4.35	0.15	110.36
4.38	0.09	110.35
4.41	0.17	110.35
4.44	0.02	110.34
4.47	0.08	110.34
4.50	0.06	110.34
4.53	0.16	110.34
4.56	0.29	110.33
4.59	0.13	110.33
4.62	0.05	110.32
4.65	0.24	110.32
4.68	0.09	110.32
4.71	0.12	110.32
4.74	0.03	110.31
4.77	0.03	110.31
4.80	0.28	110.31
4.83	0.16	110.31
4.86	0.11	110.30
4.89	0.22	110.30
4.92	0.05	110.29
4.95	0.10	110.29
4.98	0.00	110.29
5.01	0.23	110.29
5.04	0.02	110.28
5.07	0.14	110.28
5.10	0.19	110.28
5.13	0.15	110.28
5.16	0.20	110.27
5.19	0.16	110.27
5.22	0.06	110.26
5.25	0.07	110.26
5.28	0.17	110.26
5.31	0.19	110.26
5.34	0.03	110.26
5.37	0.06	110.26
5.40	0.12	110.25
5.43	0.12	110.25
5.46	0.14	110.25
5.49	0.22	110.24
5.52	0.18	110.24
5.55	0.03	110.23
5.58	0.26	110.23
5.61	0.07	110.24
5.64	0.13	110.24
5.67	0.03	110.23
5.70	0.02	110.23
5.73	0.03	110.22
5.76	0.09	110.22
5.79	0.15	110.22
5.82	0.07	110.22
5.85	0.08	110.21
5.88	0.16	110.21
5.91	0.08	110.19
5.94	0.22	110.19
5.97	0.01	110.19
6.00	0.03	110.19
6.03	0.06	110.18
6.06	0.05	110.18
6.09	0.15	110.17
6.12	0.17	110.17
6.15	0.01	110.16
6.18	0.11	110.16
6.21	0.04	110.16
6.24	0.10	110.16
6.27	0.09	110.14
6.30	0.00	110.14
6.33	0.04	110.14
6.36	0.22	110.14
6.39	0.11	110.14
6.42	0.03	110.14
6.45	0.12	110.13
6.48	0.08	110.13
6.51	0.13	110.12
6.54	0.02	110.12
6.57	0.01	110.11
6.60	0.11	110.11
6.63	0.06	110.11
6.66	0.06	110.11
6.69	0.13	110.10
6.72	0.05	110.10
6.75	0.17	110.10
6.78	0.02	110.10
6.81	0.11	110.09
6.84	0.08	110.09
6.87	0.01	110.09
6.90	0.03	110.08
6.93	0.05	110.08
6.96	0.12	110.08
6.99	0.22	110.08
7.02	0.17	110.08
7.05	0.05	110.08
7.08	0.11	110.07
7.11	0.16	110.07
7.14	0.08	110.06
7.17	0.03	110.06
7.20	0.12	110.05
7.23	0.09	110.05
7.26	0.09	110.05
7.29	0.11	110.05
7.32	0.15	110.04
7.35	0.08	110.04
7.38	0.11	110.03
7.41	0.07	110.03
7.44	0.01	110.02
7.47	0.01	110.02
7.50	0.12	110.01
7.53	0.05	110.01
7.56	0.10	110.01
7.59	0.04	110.01
7.62	0.05	110.00
7.65	0.11	110.00
7.68	0.02	109.99
7.71	0.02	109.99
7.74	0.13	109.98
7.77	0.04	109.98
7.80	0.00	109.97
7.83	0.01	109.97
7.86	0.12	109.97
7.89	0.08	109.97
7.92	0.07	109.97
7.95	0.01	109.97
7.98	0.10	109.96
8.01	0.03	109.96
8.04	0.13	109.96
8.07	0.05	109.96
8.10	0.01	109.94
8.13	0.10	109.94
8.16	0.14	109.93
8.19	0.12	109.93
8.22	0.10	109.93
8.25	0.19	109.93
8.28	0.05	109.93
8.31	0.14	109.92
8.34	0.12	109.92
8.37	0.08	109.92
8.40	0.00	109.92
8.43	0.17	109.91
8.46	0.04	109.91
8.49	0.00	109.90
8.52	0.01	109.90
8.55	0.08	109.89
8.58	0.01	109.89
8.61	0.03	109.88
8.64	0.03	109.88
8.67	0.15	109.87
8.70	0.12	109.87
8.73	0.05	109.86
8.76	0.04	109.86
8.79	0.10	109.85
8.82	0.03	109.85
8.85	0.04	109.84
8.88	0.11	109.84
8.91	0.10	109.83
8.94	0.10	109.83
8.97	0.05	109.82
9.00	0.04	109.82
9.03	0.05	109.81
9.06	0.00	109.81
9.09	0.13	109.80
9.12	0.08	109.80
9.15	0.07	109.80
9.18	0.12	109.80
9.21	0.02	109.79
9.24	0.04	109.79
9.27	0.08	109.78
9.30	0.02	109.78
9.33	0.02	109.77
9.36	0.08	109.77
9.39	0.05	109.76
9.42	0.02	109.76
9.45	0.06	109.75
9.48	0.06	109.75
9.51	0.00	109.74
9.54	0.01	109.74
9.57	0.12	109.72
9.60	0.00	109.72
9.63	0.00	109.72
9.66	0.09	109.72
9.69	0.09	109.72
9.72	0.10	109.71
9.75	0.06	109.71
9.78	0.01	109.70
9.81	0.02	109.70
9.84	0.11	109.69
9.87	0.05	109.69
9.90	0.13	109.69
9.93	0.04	109.69
9.96	0.18	109.68
9.99	0.12	109.68
10.02	0.07	109.67
10.05	0.05	109.67
10.08	0.06	109.66
10.11	0.08	109.66
10.14	0.01	109.65
10.17	0.00	109.65
10.20	0.02	109.64
10.23	0.00	109.64
10.26	0.02	109.63
10.29	0.06	109.63
10.32	0.06	109.62
10.35	0.00	109.62
10.38	0.09	109.62
10.41	0.01	109.62
10.44	0.07	109.60
10.47	0.02	109.60
10.50	0.08	109.60
10.53	0.00	109.60
10.56	0.06	109.59
10.59	0.10	109.59
10.62	0.09	109.58
10.65	0.02	109.58
10.68	0.01	109.57
10.71	0.08	109.57
10.74	0.07	109.55
10.77	0.02	109.55
10.80	0.09	109.55
10.83	0.01	109.55
10.86	0.09	109.54
10.89	0.03	109.54
10.92	0.09	109.54
10.95	0.04	109.54
10.98	0.04	109.53
11.01	0.14	109.53
11.04	0.02	109.51
11.07	0.15	109.51
11.10	0.29	109.51
11.13	0.26	109.50
11.16	0.14	109.50
11.19	0.30	109.49
11.22	0.38	109.49
11.25	0.10	109.48
11.28	0.30	109.48
11.31	0.26	109.47
11.34	0.36	109.47
11.37	0.50	109.46
11.40	0.64	109.46
11.43	0.59	109.44
11.46	0.63	109.44
11.49	0.61	109.44
11.52	0.69	109.44
11.55	0.51	109.42
11.58	0.60	109.42
11.61	0.65	109.42
11.64	0.82	109.42
11.67	0.80	109.41
11.70	1.07	109.41
11.73	0.94	109.40
11.76	1.14	109.40
11.79	0.97	109.38
11.82	1.17	109.38
11.85	1.09	109.38
11.88	1.04	109.38
11.91	1.19	109.36
11.94	1.32	109.36
11.97	1.44	109.35
12.00	1.47	109.35
12.03	1.51	109.34
12.06	1.50	109.34
12.09	1.70	109.33
12.12	1.87	109.33
12.15	2.03	109.32
12.18	2.07	109.32
12.21	2.38	109.31
12.24	2.49	109.31
12.27	2.52	109.30
12.30	2.77	109.30
12.33	2.91	109.29
12.36	2.89	109.29
12.39	3.35	109.29
12.42	3.31	109.28
12.45	3.55	109.28
12.48	3.68	109.28
12.51	3.76	109.28
12.54	3.82	109.27
12.57	4.16	109.27
12.60	4.12	109.25
12.63	4.25	109.25
12.66	4.37	109.25
12.69	4.44	109.25
12.72	4.45	109.24
12.75	4.58	109.24
12.78	4.71	109.23
12.81	4.65	109.23
12.84	4.94	109.23
12.87	5.04	109.23
12.90	5.23	109.21
12.93	5.38	109.21
12.96	5.64	109.20
12.99	5.75	109.20
13.02	6.02	109.19
13.05	6.13	109.19
13.08	6.31	109.18
13.11	6.40	109.18
13.14	6.60	109.18
13.17	6.85	109.18
13.20	6.78	109.17
13.23	7.05	109.17
13.26	7.24	109.16
13.29	7.61	109.16
13.32	7.53	109.15
13.35	7.70	109.15
13.38	7.96	109.14
13.41	7.99	109.14
13.44	8.39	109.14
13.47	8.53	109.14
13.50	8.65	109.12
13.53	9.00	109.12
13.56	9.04	109.11
13.59	9.15	109.11
13.62	9.35	109.11
13.65	9.60	109.11
13.68	9.71	109.11
13.71	9.92	109.11
13.74	10.11	109.10
13.77	10.27	109.10
13.80	10.41	109.09
13.83	10.55	109.09
13.86	10.74	109.09
13.89	11.07	109.09
13.92	11.17	109.08
13.95	11.22	109.08
13.98	11.71	109.08
14.01	11.71	109.08
14.04	12.03	109.08
14.07	12.22	109.07
14.10	12.15	109.07
14.13	12.36	109.06
14.16	12.65	109.06
14.19	12.83	109.06
14.22	12.89	109.06
14.25	13.26	109.06
14.28	13.27	109.06
14.31	13.61	109.05
14.34	13.60	109.05
14.37	13.94	109.04
14.40	14.07	109.04
14.43	14.04	109.04
14.46	14.47	109.04
14.49	14.33	109.03
14.52	14.53	109.03
14.55	14.72	109.02
14.58	14.95	109.02
14.61	15.14	109.01
14.64	15.27	109.01
14.67	15.45	109.01
14.70	15.61	109.01
14.73	15.84	109.00
14.76	16.02	109.00
14.79	16.22	109.00
14.82	16.34	109.00
14.85	16.56	109.00
14.88	16.67	109.00
14.91	16.76	108.99
14.94	16.97	108.99
14.97	17.10	108.98
15.00	17.41	108.98
15.03	17.57	108.98
15.06	17.85	108.98
15.09	17.90	108.97
15.12	18.49	108.97
15.15	18.01	108.97
15.18	18.66	108.97
15.21	18.54	108.96
15.24	18.74	108.96
15.27	18.69	108.95
15.30	19.01	108.95
15.33	19.16	108.95
15.36	19.33	108.95
15.39	19.44	108.94
15.42	19.69	108.94
15.45	19.66	108.93
15.48	19.97	108.93
15.51	20.06	108.93
15.54	20.27	108.93
15.57	20.54	108.93
15.60	20.56	108.93
15.63	20.88	108.93
15.66	20.81	108.92
15.69	21.16	108.92
15.72	21.23	108.92
15.75	21.40	108.92
15.78	21.56	108.91
15.81	21.97	108.91
15.84	21.98	108.91
15.87	22.33	108.91
15.90	22.37	108.90
15.93	22.69	108.90
15.96	22.70	108.90
15.99	22.98	108.90
16.02	23.14	108.89
16.05	23.30	108.89
16.08	23.41	108.89
16.11	23.85	108.89
16.14	23.98	108.88
16.17	24.18	108.88
16.20	24.53	108.87
16.23	24.56	108.87
16.26	24.92	108.87
16.29	24.93	108.87
16.32	25.33	108.86
16.35	25.39	108.86
16.38	25.47	108.86
16.41	25.83	108.86
16.44	25.95	108.85
16.47	26.22	108.85
16.50	26.58	108.84
16.53	26.67	108.84
16.56	26.91	108.84
16.59	27.17	108.84
16.62	27.48	108.82
16.65	27.70	108.82
16.68	27.80	108.82
16.71	28.21	108.82
16.74	28.45	108.81
16.77	28.75	108.81
16.80	29.08	108.81
16.83	29.34	108.81
16.86	29.47	108.80
16.89	29.80	108.80
16.92	30.04	108.80
16.95	30.46	108.80
16.98	30.53	108.78
17.01	30.87	108.78
