Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 310		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
17.10	1.01	170.04
17.13	0.85	170.04
17.16	1.03	170.04
17.19	0.90	170.04
17.22	0.82	170.04
17.25	0.64	170.04
17.28	0.54	170.04
17.31	0.77	170.05
17.34	0.59	170.05
17.37	0.63	170.06
17.40	0.72	170.06
17.43	0.61	170.06
17.46	0.59	170.06
17.49	0.52	170.06
17.52	0.51	170.06
17.55	0.51	170.06
17.58	0.53	170.06
17.61	0.56	170.07
17.64	0.41	170.07
17.67	0.46	170.07
17.70	0.48	170.07
17.73	0.41	170.07
17.76	0.29	170.07
17.79	0.55	170.07
17.82	0.50	170.07
17.85	0.54	170.07
17.88	0.51	170.07
17.91	0.54	170.07
17.94	0.55	170.07
17.97	0.64	170.07
18.00	0.40	170.07
18.03	0.73	170.07
18.06	0.60	170.08
18.09	0.70	170.08
18.12	0.93	170.08
18.15	0.79	170.08
18.18	0.83	170.08
18.21	0.82	170.08
18.24	0.97	170.08
18.27	1.04	170.08
18.30	0.96	170.09
18.33	1.16	170.09
18.36	1.17	170.09
18.39	1.09	170.09
18.42	1.30	170.10
18.45	1.39	170.10
18.48	1.36	170.10
18.51	1.42	170.10
18.54	1.50	170.10
18.57	1.50	170.10
18.60	1.69	170.09
18.63	1.64	170.09
18.66	1.70	170.10
18.69	1.67	170.10
18.72	2.01	170.10
18.75	1.78	170.10
18.78	2.03	170.10
18.81	2.09	170.10
18.84	2.28	170.11
18.87	2.36	170.11
18.90	2.40	170.11
18.93	2.34	170.11
18.96	2.56	170.11
18.99	2.44	170.11
19.02	2.74	170.11
19.05	2.79	170.11
19.08	2.83	170.11
19.11	3.11	170.12
19.14	3.24	170.12
19.17	3.26	170.12
19.20	3.32	170.12
19.23	3.54	170.13
19.26	3.62	170.13
19.29	3.78	170.13
19.32	3.77	170.13
19.35	3.84	170.13
19.38	4.04	170.13
