Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 310		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
3.00	0.03	169.83
3.03	0.06	169.83
3.06	0.03	169.82
3.09	0.09	169.82
3.12	0.08	169.82
3.15	0.16	169.82
3.18	0.14	169.82
3.21	0.15	169.82
3.24	0.09	169.82
3.27	0.16	169.82
3.30	0.05	169.82
3.33	0.13	169.82
3.36	0.07	169.83
3.39	0.02	169.83
3.42	0.08	169.83
3.45	0.07	169.83
3.48	0.19	169.82
3.51	0.04	169.82
3.54	0.11	169.82
3.57	0.06	169.82
3.60	0.06	169.82
3.63	0.16	169.82
3.66	0.17	169.81
3.69	0.07	169.81
3.72	0.04	169.82
3.75	0.19	169.82
3.78	0.12	169.81
3.81	0.23	169.81
3.84	0.06	169.82
3.87	0.25	169.82
3.90	0.07	169.82
3.93	0.18	169.82
3.96	0.01	169.81
3.99	0.20	169.81
4.02	0.15	169.81
4.05	0.12	169.82
4.08	0.15	169.82
4.11	0.10	169.81
4.14	0.03	169.81
4.17	0.11	169.81
4.20	0.15	169.81
4.23	0.16	169.81
4.26	0.21	169.81
4.29	0.16	169.80
4.32	0.26	169.80
4.35	0.12	169.81
4.38	0.22	169.81
4.41	0.13	169.81
4.44	0.11	169.81
4.47	0.14	169.80
4.50	0.35	169.80
4.53	0.38	169.80
4.56	0.11	169.80
4.59	0.26	169.80
4.62	0.24	169.80
4.65	0.26	169.80
4.68	0.26	169.80
4.71	0.37	169.80
4.74	0.35	169.80
4.77	0.45	169.80
4.80	0.30	169.80
4.83	0.55	169.80
4.86	0.48	169.80
4.89	0.38	169.79
4.92	0.44	169.79
4.95	0.50	169.80
4.98	0.39	169.80
5.01	0.46	169.79
5.04	0.47	169.79
5.07	0.69	169.78
5.10	0.63	169.78
5.13	0.67	169.79
5.16	0.59	169.79
5.19	0.58	169.79
5.22	0.72	169.79
5.25	0.84	169.79
5.28	0.66	169.79
5.31	0.67	169.79
5.34	0.89	169.79
5.37	0.79	169.79
5.40	0.83	169.79
5.43	0.85	169.79
5.46	0.95	169.79
5.49	1.06	169.79
5.52	1.04	169.79
5.55	1.04	169.79
5.58	1.27	169.78
5.61	1.20	169.78
5.64	1.09	169.78
5.67	1.41	169.78
5.70	1.32	169.79
5.73	1.40	169.79
5.76	1.40	169.79
5.79	1.38	169.79
5.82	1.45	169.78
5.85	1.56	169.78
5.88	1.48	169.78
5.91	1.65	169.78
5.94	1.54	169.79
5.97	3.09	169.79
6.00	1.72	169.78
6.03	1.69	169.78
6.06	1.93	169.78
6.09	2.04	169.78
6.12	1.99	169.77
6.15	1.99	169.77
6.18	2.12	169.77
6.21	2.05	169.77
6.24	2.07	169.76
6.27	2.13	169.76
6.30	2.27	169.77
6.33	2.28	169.77
6.36	2.38	169.76
6.39	2.10	169.76
6.42	2.11	169.76
6.45	2.32	169.76
6.48	2.39	169.76
6.51	2.20	169.76
6.54	2.38	169.75
6.57	2.10	169.75
6.60	2.26	169.74
6.63	2.07	169.74
6.66	2.02	169.75
6.69	2.16	169.75
6.72	1.92	169.75
6.75	2.04	169.75
6.78	2.14	169.75
6.81	2.08	169.75
6.84	2.07	169.75
6.87	1.86	169.74
6.90	2.04	169.74
6.93	2.00	169.74
6.96	1.83	169.74
6.99	1.83	169.74
7.02	1.83	169.74
7.05	1.69	169.74
7.08	1.91	169.74
7.11	1.68	169.74
7.14	1.75	169.74
7.17	1.67	169.74
7.20	1.68	169.74
7.23	1.73	169.74
7.26	1.70	169.74
7.29	1.50	169.74
7.32	1.60	169.74
7.35	1.65	169.75
7.38	1.51	169.75
7.41	1.45	169.75
7.44	1.44	169.75
7.47	1.42	169.74
7.50	1.46	169.74
7.53	1.29	169.75
7.56	1.42	169.75
7.59	1.34	169.74
7.62	1.24	169.74
7.65	1.35	169.74
7.68	1.10	169.74
7.71	1.33	169.74
7.74	1.28	169.74
7.77	0.91	169.74
7.80	1.03	169.74
7.83	1.14	169.73
7.86	0.93	169.73
7.89	1.18	169.73
7.92	1.14	169.73
7.95	0.82	169.73
7.98	1.04	169.73
8.01	1.10	169.73
8.04	0.93	169.73
8.07	0.87	169.73
8.10	0.90	169.73
8.13	0.84	169.73
8.16	0.89	169.73
8.19	0.84	169.74
8.22	0.76	169.74
8.25	0.86	169.73
8.28	0.98	169.73
8.31	0.79	169.74
8.34	0.83	169.74
8.37	0.84	169.74
8.40	0.77	169.74
8.43	0.86	169.74
8.46	0.77	169.74
8.49	0.95	169.74
8.52	0.90	169.74
8.55	0.91	169.74
8.58	0.84	169.74
8.61	0.71	169.74
8.64	0.96	169.74
8.67	0.63	169.74
8.70	1.01	169.74
8.73	0.76	169.74
8.76	0.85	169.74
8.79	0.91	169.74
8.82	0.87	169.74
8.85	0.78	169.74
8.88	0.93	169.74
8.91	0.78	169.74
8.94	0.90	169.74
8.97	1.24	169.74
9.00	1.11	169.75
9.03	1.09	169.75
9.06	1.18	169.75
9.09	1.00	169.75
9.12	1.22	169.75
9.15	1.17	169.75
9.18	1.20	169.76
9.21	1.24	169.76
9.24	1.26	169.76
9.27	1.16	169.76
9.30	1.37	169.76
9.33	1.34	169.76
9.36	1.46	169.76
9.39	1.51	169.76
9.42	1.56	169.77
9.45	1.68	169.77
9.48	1.69	169.77
9.51	1.76	169.77
9.54	1.75	169.78
9.57	1.88	169.78
9.60	1.83	169.78
9.63	2.04	169.78
9.66	1.99	169.77
9.69	2.08	169.77
9.72	2.15	169.78
9.75	2.26	169.78
9.78	2.43	169.78
9.81	2.35	169.78
9.84	2.43	169.78
9.87	2.47	169.78
9.90	2.61	169.78
9.93	2.67	169.79
9.96	2.73	169.79
9.99	2.85	169.78
10.02	3.08	169.78
10.05	3.08	169.79
10.08	3.30	169.79
10.11	3.41	169.79
10.14	3.31	169.79
10.17	3.31	169.80
10.20	3.50	169.80
10.23	3.52	169.80
10.26	3.70	169.80
10.29	3.49	169.80
10.32	3.89	169.80
10.35	3.92	169.80
10.38	4.08	169.80
10.41	4.29	169.80
10.44	4.39	169.80
10.47	4.50	169.81
10.50	4.56	169.81
10.53	4.63	169.81
10.56	4.74	169.81
10.59	4.95	169.81
10.62	4.93	169.81
10.65	5.27	169.82
10.68	5.17	169.82
10.71	5.30	169.83
10.74	5.56	169.83
10.77	5.78	169.82
10.80	5.66	169.82
10.83	5.83	169.83
10.86	5.87	169.83
10.89	5.89	169.83
10.92	6.08	169.83
10.95	5.99	169.83
10.98	6.29	169.83
11.01	6.30	169.84
11.04	6.31	169.84
11.07	6.20	169.84
11.10	6.26	169.84
11.13	6.11	169.84
11.16	6.02	169.84
11.19	5.91	169.85
11.22	5.94	169.85
11.25	5.61	169.85
11.28	5.61	169.85
11.31	5.44	169.85
11.34	5.30	169.85
11.37	5.27	169.85
11.40	4.88	169.86
11.43	4.81	169.86
11.46	4.45	169.86
11.49	4.39	169.86
11.52	4.09	169.86
11.55	4.16	169.86
11.58	3.75	169.86
11.61	3.75	169.86
11.64	3.48	169.86
11.67	3.36	169.86
11.70	3.40	169.87
11.73	3.17	169.87
11.76	2.99	169.87
11.79	2.85	169.87
11.82	2.81	169.87
11.85	2.57	169.87
11.88	2.65	169.87
11.91	2.61	169.87
11.94	2.37	169.87
11.97	2.17	169.87
12.00	2.34	169.88
12.03	2.08	169.88
12.06	1.97	169.88
12.09	1.89	169.88
12.12	1.79	169.89
12.15	1.74	169.89
12.18	1.74	169.88
12.21	1.57	169.88
12.24	1.70	169.89
12.27	1.56	169.89
12.30	1.45	169.89
12.33	1.50	169.89
12.36	1.33	169.90
12.39	1.37	169.90
12.42	1.26	169.90
12.45	1.11	169.90
12.48	1.09	169.90
12.51	0.99	169.90
12.54	1.07	169.90
12.57	1.05	169.90
12.60	1.04	169.91
12.63	0.88	169.91
12.66	0.91	169.91
12.69	0.83	169.91
12.72	0.82	169.91
12.75	0.73	169.91
12.78	0.89	169.91
12.81	0.84	169.91
12.84	0.78	169.91
12.87	0.71	169.91
12.90	0.86	169.91
12.93	0.71	169.90
12.96	0.88	169.90
12.99	0.89	169.91
13.02	0.79	169.91
13.05	0.88	169.90
13.08	0.88	169.90
13.11	0.77	169.90
13.14	0.98	169.90
13.17	0.84	169.90
13.20	0.89	169.90
13.23	0.92	169.90
13.26	1.04	169.90
13.29	0.88	169.90
13.32	1.06	169.90
13.35	1.06	169.90
13.38	1.14	169.90
13.41	1.16	169.89
13.44	1.10	169.89
13.47	1.31	169.90
13.50	1.35	169.90
13.53	1.40	169.90
13.56	1.44	169.90
13.59	1.49	169.90
13.62	1.51	169.90
13.65	1.72	169.90
13.68	1.74	169.90
13.71	1.72	169.90
13.74	1.96	169.90
13.77	1.97	169.90
13.80	2.09	169.90
13.83	2.15	169.90
13.86	2.22	169.90
13.89	2.24	169.90
13.92	2.32	169.90
13.95	2.40	169.90
13.98	2.45	169.90
14.01	2.74	169.91
14.04	2.59	169.91
14.07	2.74	169.90
14.10	2.98	169.90
14.13	3.00	169.90
14.16	3.02	169.90
14.19	3.18	169.91
14.22	3.17	169.91
14.25	3.42	169.91
14.28	3.44	169.91
14.31	3.78	169.91
14.34	3.74	169.90
14.37	3.88	169.90
14.40	4.04	169.90
14.43	13.94	169.90
14.46	5.38	169.90
14.49	4.79	169.90
14.52	4.70	169.91
14.55	4.99	169.91
14.58	5.16	169.91
14.61	5.33	169.91
14.64	5.39	169.91
14.67	5.42	169.91
14.70	5.66	169.92
14.73	5.86	169.92
14.76	5.92	169.92
14.79	5.92	169.92
14.82	6.15	169.91
14.85	6.30	169.91
14.88	6.37	169.91
14.91	6.63	169.91
14.94	6.66	169.92
14.97	6.87	169.92
15.00	6.85	169.93
15.03	7.21	169.93
15.06	7.56	169.93
15.09	7.55	169.93
15.12	7.73	169.93
15.15	7.89	169.93
15.18	8.27	169.93
15.21	8.41	169.93
15.24	8.56	169.94
15.27	8.74	169.94
15.30	8.95	169.93
15.33	9.42	169.93
15.36	9.37	169.94
15.39	9.50	169.94
15.42	9.66	169.93
15.45	9.91	169.93
15.48	10.14	169.94
15.51	10.28	169.94
15.54	10.50	169.94
15.57	10.71	169.94
15.60	10.87	169.94
15.63	10.95	169.94
15.66	11.07	169.93
15.69	11.17	169.93
15.72	11.28	169.93
15.75	11.44	169.93
15.78	11.37	169.93
15.81	11.62	169.93
15.84	11.47	169.94
15.87	11.47	169.94
15.90	11.31	169.94
15.93	11.15	169.94
15.96	11.19	169.94
15.99	10.95	169.94
16.02	10.79	169.94
16.05	10.52	169.93
16.08	10.11	169.93
16.11	9.91	169.94
16.14	9.67	169.94
16.17	9.14	169.94
16.20	8.90	169.94
16.23	8.44	169.94
16.26	8.03	169.94
16.29	7.82	169.95
16.32	7.58	169.95
16.35	7.08	169.95
16.38	6.72	169.95
16.41	6.61	169.95
16.44	5.94	169.95
16.47	5.80	169.94
16.50	5.44	169.94
16.53	5.21	169.95
16.56	4.65	169.95
16.59	4.69	169.95
16.62	4.37	169.95
16.65	4.49	169.95
16.68	3.93	169.95
16.71	3.65	169.95
16.74	3.66	169.95
16.77	3.29	169.95
16.80	1.92	169.95
16.83	2.69	169.96
16.86	2.60	169.96
16.89	2.42	169.96
16.92	2.38	169.96
16.95	2.41	169.97
16.98	2.19	169.97
17.01	1.70	169.96
17.04	1.90	169.96
17.07	1.75	169.96
17.10	1.30	169.96
17.13	17.94	169.97
17.16	8.21	169.97
17.19	2.84	169.96
17.22	2.77	169.96
17.25	2.40	169.96
17.28	2.25	169.96
17.31	2.11	169.96
17.34	1.95	169.96
17.37	1.75	169.96
17.40	1.77	169.96
17.43	1.52	169.95
17.46	1.56	169.95
17.49	1.37	169.95
17.52	1.47	169.95
17.55	1.23	169.95
17.58	1.31	169.96
17.61	1.08	169.96
17.64	1.28	169.96
17.67	1.35	169.96
17.70	1.19	169.96
17.73	1.10	169.96
17.76	1.33	169.96
17.79	1.38	169.96
17.82	0.99	169.96
17.85	1.38	169.96
17.88	1.22	169.96
17.91	1.45	169.96
17.94	1.25	169.96
17.97	1.31	169.96
18.00	1.34	169.96
18.03	1.59	169.96
18.06	1.52	169.96
18.09	1.44	169.96
18.12	1.84	169.97
18.15	1.62	169.97
18.18	1.79	169.97
18.21	1.83	169.97
18.24	1.72	169.96
18.27	1.78	169.96
18.30	1.98	169.97
18.33	2.15	169.97
18.36	2.08	169.97
18.39	2.30	169.97
18.42	2.47	169.97
18.45	2.57	169.97
18.48	2.60	169.97
18.51	2.71	169.97
18.54	2.73	169.97
18.57	2.85	169.97
18.60	2.89	169.97
18.63	3.02	169.97
18.66	3.05	169.97
18.69	3.52	169.97
18.72	3.44	169.98
18.75	3.60	169.98
18.78	3.72	169.97
18.81	3.95	169.97
18.84	4.08	169.98
18.87	4.24	169.98
18.90	4.32	169.98
18.93	4.48	169.98
18.96	4.65	169.98
18.99	4.71	169.98
19.02	5.00	169.98
19.05	5.11	169.98
19.08	5.40	169.98
19.11	5.14	169.97
19.14	5.67	169.97
19.17	5.79	169.97
19.20	5.93	169.97
19.23	6.18	169.97
19.26	6.34	169.97
19.29	6.49	169.97
19.32	6.88	169.97
19.35	7.13	169.97
19.38	7.24	169.97
19.41	7.45	169.96
19.44	7.58	169.96
19.47	7.94	169.96
19.50	8.05	169.96
19.53	8.16	169.96
19.56	8.56	169.96
19.59	8.72	169.96
19.62	8.86	169.96
19.65	9.34	169.96
19.68	9.53	169.96
19.71	9.92	169.96
19.74	9.74	169.96
19.77	10.22	169.96
19.80	10.38	169.96
19.83	10.56	169.96
19.86	10.80	169.96
19.89	11.26	169.97
19.92	11.59	169.97
19.95	11.89	169.96
19.98	12.04	169.96
20.01	12.41	169.97
