Address:,USB0::0x0957::0x179B::MY54313425::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,0.110625,-0.0110954765696079,-0.00970854199840687,
,,,0.1109375,-0.0110954765696079,-0.00878391895093955,
,,,0.11125,-0.0110954765696079,-0.00878391895093955,
,,,0.1115625,-0.0110954765696079,-0.00878391895093955,
,,,0.111875,-0.0106331650458742,-0.00970854199840687,
,,,0.1121875,-0.0110954765696079,-0.00832160742720589,
,,,0.1125,-0.0110954765696079,-0.00924623047467321,
,,,0.1128125,-0.0106331650458742,-0.0110954765696079,
,,,0.113125,-0.0106331650458742,-0.0120200996170752,
,,,0.1134375,-0.0106331650458742,-0.0120200996170752,
,,,0.11375,-0.0106331650458742,-0.0101708535221405,
,,,0.1140625,-0.0106331650458742,-0.00970854199840687,
,,,0.114375,-0.0101708535221405,-0.0101708535221405,
,,,0.1146875,-0.0106331650458742,-0.00924623047467321,
,,,0.115,-0.0101708535221405,-0.00970854199840687,
,,,0.1153125,-0.0106331650458742,-0.00970854199840687,
,,,0.115625,-0.0106331650458742,-0.00739698437973857,
,,,0.1159375,-0.0106331650458742,-0.00693467285600491,
,,,0.11625,-0.0101708535221405,-0.00739698437973857,
,,,0.1165625,-0.0106331650458742,-0.00647236133227125,
,,,0.116875,-0.0101708535221405,-0.00693467285600491,
,,,0.1171875,-0.0101708535221405,-0.00693467285600491,
,,,0.1175,-0.0101708535221405,-0.00647236133227125,
,,,0.1178125,-0.0101708535221405,-0.00601004980853759,
,,,0.118125,-0.0101708535221405,-0.00508542676107027,
,,,0.1184375,-0.0101708535221405,-0.00462311523733661,
,,,0.11875,-0.00970854199840687,-0.00508542676107027,
,,,0.1190625,-0.00970854199840687,-0.00416080371360295,
,,,0.119375,-0.00970854199840687,-0.00462311523733661,
,,,0.1196875,-0.00970854199840687,-0.00462311523733661,
,,,0.12,-0.0101708535221405,-0.00369849218986928,
,,,0.1203125,-0.0101708535221405,-0.00416080371360295,
,,,0.120625,-0.00970854199840687,-0.00462311523733661,
,,,0.1209375,-0.00970854199840687,-0.00369849218986928,
,,,0.12125,-0.00970854199840687,-0.00369849218986928,
,,,0.1215625,-0.0101708535221405,-0.00369849218986928,
,,,0.121875,-0.00970854199840687,-0.00369849218986928,
,,,0.1221875,-0.00970854199840687,-0.00369849218986928,
,,,0.1225,-0.00970854199840687,-0.00369849218986928,
,,,0.1228125,-0.0101708535221405,-0.00138693457120098,
,,,0.123125,-0.00970854199840687,-0.00184924609493464,
,,,0.1234375,-0.00970854199840687,-0.000924623047467321,
,,,0.12375,-0.00970854199840687,-0.00138693457120098,
,,,0.1240625,-0.00970854199840687,-0.00184924609493464,
,,,0.124375,-0.00924623047467321,-0.0023115576186683,
,,,0.1246875,-0.00970854199840687,-0.00184924609493464,
,,,0.125,-0.00970854199840687,-0.00277386914240196,
,,,0.1253125,-0.00970854199840687,-0.00277386914240196,
,,,0.125625,-0.00970854199840687,-0.00462311523733661,
,,,0.1259375,-0.00970854199840687,-0.00462311523733661,
,,,0.12625,-0.00970854199840687,-0.00554773828480393,
,,,0.1265625,-0.00970854199840687,-0.00462311523733661,
,,,0.126875,-0.00970854199840687,-0.00508542676107027,
,,,0.1271875,-0.00924623047467321,-0.00601004980853759,
,,,0.1275,-0.00924623047467321,-0.00601004980853759,
,,,0.1278125,-0.00924623047467321,-0.00508542676107027,
,,,0.128125,-0.00924623047467321,-0.00693467285600491,
,,,0.1284375,-0.00924623047467321,-0.00693467285600491,
,,,0.12875,-0.00924623047467321,-0.00693467285600491,
,,,0.1290625,-0.00924623047467321,-0.00739698437973857,
,,,0.129375,-0.00878391895093955,-0.00739698437973857,
,,,0.1296875,-0.00924623047467321,-0.00739698437973857,
,,,0.13,-0.00970854199840687,-0.00693467285600491,
,,,0.1303125,-0.00970854199840687,-0.00785929590347223,
,,,0.130625,-0.00970854199840687,-0.00785929590347223,
,,,0.1309375,-0.00924623047467321,-0.00785929590347223,
,,,0.13125,-0.00924623047467321,-0.00832160742720589,
,,,0.1315625,-0.00924623047467321,-0.00739698437973857,
,,,0.131875,-0.00924623047467321,-0.00739698437973857,
,,,0.1321875,-0.00924623047467321,-0.00785929590347223,
,,,0.1325,-0.00970854199840687,-0.00785929590347223,
,,,0.1328125,-0.00924623047467321,-0.0101708535221405,
,,,0.133125,-0.00970854199840687,-0.0101708535221405,
,,,0.1334375,-0.00924623047467321,-0.0120200996170752,
,,,0.13375,-0.00924623047467321,-0.00970854199840687,
,,,0.1340625,-0.00924623047467321,-0.0101708535221405,
,,,0.134375,-0.00924623047467321,-0.00924623047467321,
,,,0.1346875,-0.00924623047467321,-0.0101708535221405,
,,,0.135,-0.00924623047467321,-0.00924623047467321,
,,,0.1353125,-0.00924623047467321,-0.00785929590347223,
,,,0.135625,-0.00924623047467321,-0.00739698437973857,
,,,0.1359375,-0.00924623047467321,-0.00554773828480393,
,,,0.13625,-0.00924623047467321,-0.00554773828480393,
,,,0.1365625,-0.00924623047467321,-0.00554773828480393,
,,,0.136875,-0.00924623047467321,-0.00554773828480393,
,,,0.1371875,-0.00924623047467321,-0.00508542676107027,
,,,0.1375,-0.00878391895093955,-0.00508542676107027,
,,,0.1378125,-0.00878391895093955,-0.00554773828480393,
,,,0.138125,-0.00878391895093955,-0.00416080371360295,
,,,0.1384375,-0.00878391895093955,-0.00369849218986928,
,,,0.13875,-0.00924623047467321,-0.00369849218986928,
,,,0.1390625,-0.00878391895093955,-0.00323618066613562,
,,,0.139375,-0.00924623047467321,-0.00184924609493464,
,,,0.1396875,-0.00924623047467321,-0.00277386914240196,
,,,0.14,-0.00924623047467321,-0.00277386914240196,
,,,0.1403125,-0.00924623047467321,-0.00277386914240196,
,,,0.140625,-0.00878391895093955,-0.00277386914240196,
,,,0.1409375,-0.00878391895093955,-0.00277386914240196,
,,,0.14125,-0.00878391895093955,-0.00184924609493464,
,,,0.1415625,-0.00878391895093955,-0.00138693457120098,
,,,0.141875,-0.00878391895093955,-0.000924623047467321,
,,,0.1421875,-0.00878391895093955,-0.000924623047467321,
,,,0.1425,-0.00878391895093955,-0.00184924609493464,
,,,0.1428125,-0.00878391895093955,0.000924623047467321,
,,,0.143125,-0.00878391895093955,0.00184924609493464,
,,,0.1434375,-0.00878391895093955,0,
,,,0.14375,-0.00878391895093955,0,
,,,0.1440625,-0.00878391895093955,0.000462311523733661,
,,,0.144375,-0.00878391895093955,0,
,,,0.1446875,-0.00878391895093955,-0.000462311523733661,
,,,0.145,-0.00878391895093955,-0.00138693457120098,
,,,0.1453125,-0.00878391895093955,-0.00184924609493464,
,,,0.145625,-0.00924623047467321,-0.00184924609493464,
,,,0.1459375,-0.00878391895093955,-0.0023115576186683,
,,,0.14625,-0.00878391895093955,-0.00277386914240196,
,,,0.1465625,-0.00878391895093955,-0.0023115576186683,
,,,0.146875,-0.00878391895093955,-0.00323618066613562,
,,,0.1471875,-0.00878391895093955,-0.00369849218986928,
,,,0.1475,-0.00878391895093955,-0.00323618066613562,
,,,0.1478125,-0.00832160742720589,-0.00323618066613562,
,,,0.148125,-0.00832160742720589,-0.00462311523733661,
,,,0.1484375,-0.00832160742720589,-0.00462311523733661,
,,,0.14875,-0.00832160742720589,-0.00462311523733661,
,,,0.1490625,-0.00832160742720589,-0.00416080371360295,
,,,0.149375,-0.00832160742720589,-0.00462311523733661,
,,,0.1496875,-0.00878391895093955,-0.00462311523733661,
,,,0.15,-0.00878391895093955,-0.00369849218986928,
,,,0.1503125,-0.00878391895093955,-0.00369849218986928,
,,,0.150625,-0.00878391895093955,-0.00369849218986928,
,,,0.1509375,-0.00878391895093955,-0.00369849218986928,
,,,0.15125,-0.00878391895093955,-0.00323618066613562,
,,,0.1515625,-0.00878391895093955,-0.00416080371360295,
,,,0.151875,-0.00878391895093955,-0.00323618066613562,
,,,0.1521875,-0.00924623047467321,-0.00369849218986928,
,,,0.1525,-0.00878391895093955,-0.00277386914240196,
,,,0.1528125,-0.00878391895093955,-0.00554773828480393,
,,,0.153125,-0.00878391895093955,-0.00601004980853759,
,,,0.1534375,-0.00878391895093955,-0.00554773828480393,
,,,0.15375,-0.00878391895093955,-0.00369849218986928,
,,,0.1540625,-0.00924623047467321,-0.00462311523733661,
,,,0.154375,-0.00878391895093955,-0.00369849218986928,
,,,0.1546875,-0.00878391895093955,-0.0023115576186683,
,,,0.155,-0.00878391895093955,-0.00184924609493464,
,,,0.1553125,-0.00878391895093955,-0.000924623047467321,
,,,0.155625,-0.00878391895093955,0.000462311523733661,
,,,0.1559375,-0.00924623047467321,0.000924623047467321,
,,,0.15625,-0.00878391895093955,0.00184924609493464,
,,,0.1565625,-0.00924623047467321,0.00323618066613562,
,,,0.156875,-0.00878391895093955,0.00323618066613562,
,,,0.1571875,-0.00878391895093955,0.00277386914240196,
,,,0.1575,-0.00878391895093955,0.00277386914240196,
,,,0.1578125,-0.00878391895093955,0.00369849218986928,
,,,0.158125,-0.00878391895093955,0.00508542676107027,
,,,0.1584375,-0.00832160742720589,0.00554773828480393,
,,,0.15875,-0.00832160742720589,0.00693467285600491,
,,,0.1590625,-0.00878391895093955,0.00785929590347223,
,,,0.159375,-0.00832160742720589,0.00832160742720589,
,,,0.1596875,-0.00878391895093955,0.00924623047467321,
,,,0.16,-0.00878391895093955,0.0101708535221405,
,,,0.1603125,-0.00878391895093955,0.0101708535221405,
,,,0.160625,-0.00878391895093955,0.0115577880933415,
,,,0.1609375,-0.00878391895093955,0.0110954765696079,
,,,0.16125,-0.00878391895093955,0.0124824111408088,
,,,0.1615625,-0.00832160742720589,0.0129447226645425,
,,,0.161875,-0.00878391895093955,0.0147939687594771,
,,,0.1621875,-0.00878391895093955,0.0152562802832108,
,,,0.1625,-0.00878391895093955,0.0161809033306781,
,,,0.1628125,-0.00878391895093955,0.0184924609493464,
,,,0.163125,-0.00878391895093955,0.0208040185680147,
,,,0.1634375,-0.00832160742720589,0.0221909531392157,
,,,0.16375,-0.00878391895093955,0.0226532646629494,
,,,0.1640625,-0.00878391895093955,0.023115576186683,
,,,0.164375,-0.00878391895093955,0.025889445329085,
,,,0.1646875,-0.00878391895093955,0.0263517568528187,
,,,0.165,-0.00878391895093955,0.0263517568528187,
,,,0.1653125,-0.00878391895093955,0.0282010029477533,
,,,0.165625,-0.00924623047467321,0.0282010029477533,
,,,0.1659375,-0.00878391895093955,0.0300502490426879,
,,,0.16625,-0.00924623047467321,0.0309748720901553,
,,,0.1665625,-0.00878391895093955,0.0346733642800245,
,,,0.166875,-0.00878391895093955,0.0374472334224265,
,,,0.1671875,-0.00878391895093955,0.0379095449461602,
,,,0.1675,-0.00832160742720589,0.0406834140885621,
,,,0.1678125,-0.00832160742720589,0.0429949717072304,
,,,0.168125,-0.00878391895093955,0.0448442178021651,
,,,0.1684375,-0.00878391895093955,0.0480803984683007,
,,,0.16875,-0.00832160742720589,0.0508542676107027,
,,,0.1690625,-0.00832160742720589,0.0545527598005719,
,,,0.169375,-0.00832160742720589,0.0591758750379086,
,,,0.1696875,-0.00878391895093955,0.0628743672277778,
,,,0.17,-0.00878391895093955,0.0684221055125818,
,,,0.1703125,-0.00878391895093955,0.0730452207499184,
,,,0.170625,-0.00878391895093955,0.0799798936059233,
,,,0.1709375,-0.00878391895093955,0.0855276318907272,
,,,0.17125,-0.00878391895093955,0.0910753701755311,
,,,0.1715625,-0.00878391895093955,0.0984723545552697,
,,,0.171875,-0.00878391895093955,0.105407027411275,
,,,0.1721875,-0.00878391895093955,0.114653257885948,
,,,0.1725,-0.00878391895093955,0.122974865313154,
,,,0.1728125,-0.00878391895093955,0.13129647274036,
,,,0.173125,-0.00878391895093955,0.142854260833701,
,,,0.1734375,-0.00878391895093955,0.154412048927043,
,,,0.17375,-0.00878391895093955,0.167356771591585,
,,,0.1740625,-0.00878391895093955,0.18307536339853,
,,,0.174375,-0.00878391895093955,0.197407020634273,
,,,0.1746875,-0.00878391895093955,0.214050235488685,
,,,0.175,-0.00832160742720589,0.233467319485499,
,,,0.1753125,-0.00878391895093955,0.25380902652978,
,,,0.175625,-0.00878391895093955,0.275999979668995,
,,,0.1759375,-0.00878391895093955,0.298653244331945,
,,,0.17625,-0.00878391895093955,0.323155755089829,
,,,0.1765625,-0.00878391895093955,0.349045200418914,
,,,0.176875,-0.00832160742720589,0.3763215803192,
,,,0.1771875,-0.00832160742720589,0.404060271743219,
,,,0.1775,-0.00832160742720589,0.432723586214706,
,,,0.1778125,-0.00832160742720589,0.461849212209927,
,,,0.178125,-0.00832160742720589,0.490974838205148,
,,,0.1784375,-0.00832160742720589,0.520100464200368,
,,,0.17875,-0.00832160742720589,0.546452221053187,
,,,0.1790625,-0.00832160742720589,0.570492420287337,
,,,0.179375,-0.00832160742720589,0.591758750379086,
,,,0.1796875,-0.00878391895093955,0.610713522852166,
,,,0.18,-0.00878391895093955,0.625507491611643,
,,,0.1803125,-0.00878391895093955,0.638452214276185,
,,,0.180625,-0.00832160742720589,0.648623067798326,
,,,0.1809375,-0.00832160742720589,0.655557740654331,
,,,0.18125,-0.00832160742720589,0.6592562328442,
,,,0.1815625,-0.00832160742720589,0.660180855891667,
,,,0.181875,-0.00832160742720589,0.658331609796733,
,,,0.1821875,-0.00832160742720589,0.652783871511929,
,,,0.1825,-0.00832160742720589,0.643999952560989,
,,,0.1828125,-0.00832160742720589,0.633829099038849,
,,,0.183125,-0.00832160742720589,0.619035130279372,
,,,0.1834375,-0.00832160742720589,0.601004980853759,
,,,0.18375,-0.00832160742720589,0.578351716190809,
,,,0.1840625,-0.00832160742720589,0.552462270861724,
,,,0.184375,-0.00832160742720589,0.525648202485172,
,,,0.1846875,-0.00832160742720589,0.494211018871283,
,,,0.185,-0.00832160742720589,0.462311523733661,
,,,0.1853125,-0.00832160742720589,0.429025094024837,
,,,0.185625,-0.00878391895093955,0.394814041268546,
,,,0.1859375,-0.00878391895093955,0.36245223460719,
,,,0.18625,-0.00878391895093955,0.331015050993301,
,,,0.1865625,-0.00878391895093955,0.298190932808211,
,,,0.186875,-0.00832160742720589,0.267678372241789,
,,,0.1871875,-0.00878391895093955,0.240401992341504,
,,,0.1875,-0.00832160742720589,0.21220098939375,
,,,0.1878125,-0.00832160742720589,0.185386921017198,
,,,0.188125,-0.00832160742720589,0.159497475688113,
,,,0.1884375,-0.00832160742720589,0.135919587977696,
,,,0.18875,-0.00832160742720589,0.113266323314747,
,,,0.1890625,-0.00832160742720589,0.0910753701755311,
,,,0.189375,-0.00832160742720589,0.0698090400837827,
,,,0.1896875,-0.00878391895093955,0.0494673330395017,
,,,0.19,-0.00878391895093955,0.0309748720901553,
,,,0.1903125,-0.00878391895093955,0.0120200996170752,
,,,0.190625,-0.00878391895093955,-0.00739698437973857,
,,,0.1909375,-0.00878391895093955,-0.027276379900286,
,,,0.19125,-0.00832160742720589,-0.0462311523733661,
,,,0.1915625,-0.00832160742720589,-0.0665728594176471,
,,,0.191875,-0.00832160742720589,-0.0878391895093955,
,,,0.1921875,-0.00832160742720589,-0.10864320807741,
,,,0.1925,-0.00878391895093955,-0.131758784264093,
,,,0.1928125,-0.00878391895093955,-0.156723606545711,
,,,0.193125,-0.00878391895093955,-0.182613051874796,
,,,0.1934375,-0.00878391895093955,-0.20711556263268,
,,,0.19375,-0.00878391895093955,-0.235316565580433,
,,,0.1940625,-0.00878391895093955,-0.264442191575654,
,,,0.194375,-0.00878391895093955,-0.296341686713276,
,,,0.1946875,-0.00878391895093955,-0.328703493374633,
,,,0.195,-0.00878391895093955,-0.361989923083456,
,,,0.1953125,-0.00878391895093955,-0.395738664316013,
,,,0.195625,-0.00878391895093955,-0.431336651643505,
,,,0.1959375,-0.00878391895093955,-0.467859262018465,
,,,0.19625,-0.00924623047467321,-0.50391956086969,
,,,0.1965625,-0.00878391895093955,-0.538592925149715,
,,,0.196875,-0.00878391895093955,-0.570954731811071,
,,,0.1971875,-0.00878391895093955,-0.601467292377492,
,,,0.1975,-0.00832160742720589,-0.629205983801512,
,,,0.1978125,-0.00832160742720589,-0.653708494559396,
,,,0.198125,-0.00878391895093955,-0.672663267032476,
,,,0.1984375,-0.00878391895093955,-0.687919547315687,
,,,0.19875,-0.00878391895093955,-0.700401958456496,
,,,0.1990625,-0.00924623047467321,-0.708723565883702,
,,,0.199375,-0.00878391895093955,-0.714733615692239,
,,,0.1996875,-0.00924623047467321,-0.715195927215973,
,,,0.2,-0.00924623047467321,-0.714271304168506,
,,,0.2003125,-0.00924623047467321,-0.706874319788767,
,,,0.200625,-0.00878391895093955,-0.696703466266626,
,,,0.2009375,-0.00878391895093955,-0.683758743602084,
,,,0.20125,-0.00832160742720589,-0.665728594176471,
,,,0.2015625,-0.00878391895093955,-0.643075329513522,
,,,0.201875,-0.00878391895093955,-0.618110507231904,
,,,0.2021875,-0.00878391895093955,-0.591296438855352,
,,,0.2025,-0.00878391895093955,-0.558934632193996,
,,,0.2028125,-0.00878391895093955,-0.523336644866504,
,,,0.203125,-0.00878391895093955,-0.490512526681414,
,,,0.2034375,-0.00878391895093955,-0.457688408496324,
,,,0.20375,-0.00878391895093955,-0.424864290311234,
,,,0.2040625,-0.00832160742720589,-0.392964795173611,
,,,0.204375,-0.00878391895093955,-0.362914546130924,
,,,0.2046875,-0.00832160742720589,-0.336562789278105,
,,,0.205,-0.00832160742720589,-0.311135655472754,
,,,0.2053125,-0.00832160742720589,-0.286170833191136,
,,,0.205625,-0.00878391895093955,-0.26397988005192,
,,,0.2059375,-0.00832160742720589,-0.245487419102574,
,,,0.20625,-0.00878391895093955,-0.225608023582026,
,,,0.2065625,-0.00878391895093955,-0.208502497203881,
,,,0.206875,-0.00832160742720589,-0.191859282349469,
,,,0.2071875,-0.00878391895093955,-0.178452248161193,
,,,0.2075,-0.00832160742720589,-0.166894460067851,
,,,0.2078125,-0.00832160742720589,-0.154412048927043,
,,,0.208125,-0.00832160742720589,-0.143316572357435,
,,,0.2084375,-0.00832160742720589,-0.133608030359028,
,,,0.20875,-0.00832160742720589,-0.124824111408088,
,,,0.2090625,-0.00832160742720589,-0.116040192457149,
,,,0.209375,-0.00832160742720589,-0.108180896553677,
,,,0.2096875,-0.00832160742720589,-0.101708535221405,
,,,0.21,-0.00878391895093955,-0.0956984854128677,
,,,0.2103125,-0.00878391895093955,-0.0906130586517975,
,,,0.210625,-0.00878391895093955,-0.0836783857957926,
,,,0.2109375,-0.00832160742720589,-0.0785929590347223,
,,,0.21125,-0.00832160742720589,-0.074894466844853,
,,,0.2115625,-0.00832160742720589,-0.0698090400837827,
,,,0.211875,-0.00832160742720589,-0.0665728594176471,
,,,0.2121875,-0.00832160742720589,-0.0624120557040442,
,,,0.2125,-0.00832160742720589,-0.0605628096091095,
,,,0.2128125,-0.00832160742720589,-0.0591758750379086,
,,,0.213125,-0.00878391895093955,-0.0564020058955066,
,,,0.2134375,-0.00878391895093955,-0.0540904482768383,
,,,0.21375,-0.00832160742720589,-0.0508542676107027,
,,,0.2140625,-0.00832160742720589,-0.0480803984683007,
,,,0.214375,-0.00832160742720589,-0.0457688408496324,
,,,0.2146875,-0.00832160742720589,-0.0429949717072304,
,,,0.215,-0.00832160742720589,-0.0411457256122958,
,,,0.2153125,-0.00832160742720589,-0.0383718564698938,
,,,0.215625,-0.00832160742720589,-0.0355979873274919,
,,,0.2159375,-0.00832160742720589,-0.0332864297088236,
,,,0.21625,-0.00878391895093955,-0.0323618066613562,
,,,0.2165625,-0.00832160742720589,-0.0314371836138889,
,,,0.216875,-0.00832160742720589,-0.028663314471487,
,,,0.2171875,-0.00832160742720589,-0.0291256259952206,
,,,0.2175,-0.00832160742720589,-0.027276379900286,
,,,0.2178125,-0.00832160742720589,-0.0249648222816177,
,,,0.218125,-0.00832160742720589,-0.0240401992341504,
,,,0.2184375,-0.00832160742720589,-0.0221909531392157,
,,,0.21875,-0.00832160742720589,-0.0212663300917484,
,,,0.2190625,-0.00832160742720589,-0.0198793955205474,
,,,0.219375,-0.00832160742720589,-0.0189547724730801,
,,,0.2196875,-0.00832160742720589,-0.0194170839968137,
,,,0.22,-0.00832160742720589,-0.0175678379018791,
,,,0.2203125,-0.00878391895093955,-0.0180301494256128,
,,,0.220625,-0.00878391895093955,-0.0171055263781454,
,,,0.2209375,-0.00832160742720589,-0.0161809033306781,
,,,0.22125,-0.00832160742720589,-0.0152562802832108,
,,,0.2215625,-0.00832160742720589,-0.0143316572357435,
,,,0.221875,-0.00832160742720589,-0.0152562802832108,
,,,0.2221875,-0.00832160742720589,-0.0138693457120098,
,,,0.2225,-0.00878391895093955,-0.0129447226645425,
,,,0.2228125,-0.00878391895093955,-0.0110954765696079,
,,,0.223125,-0.00878391895093955,-0.0106331650458742,
,,,0.2234375,-0.00832160742720589,-0.0110954765696079,
,,,0.22375,-0.00832160742720589,-0.00970854199840687,
,,,0.2240625,-0.00832160742720589,-0.0101708535221405,
,,,0.224375,-0.00832160742720589,-0.0101708535221405,
,,,0.2246875,-0.00832160742720589,-0.00970854199840687,
,,,0.225,-0.00832160742720589,-0.0106331650458742,
,,,0.2253125,-0.00878391895093955,-0.0106331650458742,
,,,0.225625,-0.00878391895093955,-0.0120200996170752,
,,,0.2259375,-0.00878391895093955,-0.0120200996170752,
,,,0.22625,-0.00878391895093955,-0.0106331650458742,
,,,0.2265625,-0.00832160742720589,-0.0115577880933415,
,,,0.226875,-0.00832160742720589,-0.0115577880933415,
,,,0.2271875,-0.00878391895093955,-0.0120200996170752,
,,,0.2275,-0.00832160742720589,-0.0120200996170752,
,,,0.2278125,-0.00832160742720589,-0.0120200996170752,
,,,0.228125,-0.00832160742720589,-0.0124824111408088,
,,,0.2284375,-0.00832160742720589,-0.0120200996170752,
,,,0.22875,-0.00832160742720589,-0.0124824111408088,
,,,0.2290625,-0.00832160742720589,-0.0120200996170752,
,,,0.229375,-0.00832160742720589,-0.0124824111408088,
,,,0.2296875,-0.00832160742720589,-0.0124824111408088,
,,,0.23,-0.00878391895093955,-0.0129447226645425,
,,,0.2303125,-0.00878391895093955,-0.0124824111408088,
,,,0.230625,-0.00832160742720589,-0.0124824111408088,
,,,0.2309375,-0.00832160742720589,-0.0110954765696079,
,,,0.23125,-0.00832160742720589,-0.0120200996170752,
,,,0.2315625,-0.00878391895093955,-0.0115577880933415,
,,,0.231875,-0.00878391895093955,-0.0124824111408088,
,,,0.2321875,-0.00832160742720589,-0.0120200996170752,
,,,0.2325,-0.00878391895093955,-0.0147939687594771,
,,,0.2328125,-0.00832160742720589,-0.0147939687594771,
,,,0.233125,-0.00878391895093955,-0.0147939687594771,
,,,0.2334375,-0.00878391895093955,-0.0134070341882762,
,,,0.23375,-0.00878391895093955,-0.0129447226645425,
,,,0.2340625,-0.00832160742720589,-0.0124824111408088,
,,,0.234375,-0.00832160742720589,-0.0134070341882762,
,,,0.2346875,-0.00832160742720589,-0.0115577880933415,
,,,0.235,-0.00832160742720589,-0.0124824111408088,
,,,0.2353125,-0.00878391895093955,-0.0106331650458742,
,,,0.235625,-0.00832160742720589,-0.00970854199840687,
,,,0.2359375,-0.00878391895093955,-0.00970854199840687,
,,,0.23625,-0.00878391895093955,-0.00878391895093955,
,,,0.2365625,-0.00878391895093955,-0.00832160742720589,
,,,0.236875,-0.00832160742720589,-0.00785929590347223,
,,,0.2371875,-0.00832160742720589,-0.00832160742720589,
,,,0.2375,-0.00832160742720589,-0.00832160742720589,
,,,0.2378125,-0.00832160742720589,-0.00832160742720589,
,,,0.238125,-0.00832160742720589,-0.00739698437973857,
,,,0.2384375,-0.00832160742720589,-0.00647236133227125,
,,,0.23875,-0.00832160742720589,-0.00647236133227125,
,,,0.2390625,-0.00832160742720589,-0.00647236133227125,
,,,0.239375,-0.00832160742720589,-0.00647236133227125,
,,,0.2396875,-0.00832160742720589,-0.00647236133227125,
,,,0.24,-0.00878391895093955,-0.00647236133227125,
,,,0.2403125,-0.00878391895093955,-0.00693467285600491,
,,,0.240625,-0.00832160742720589,-0.00601004980853759,
,,,0.2409375,-0.00832160742720589,-0.00554773828480393,
,,,0.24125,-0.00832160742720589,-0.00601004980853759,
,,,0.2415625,-0.00832160742720589,-0.00508542676107027,
,,,0.241875,-0.00832160742720589,-0.00554773828480393,
,,,0.2421875,-0.00832160742720589,-0.00601004980853759,
,,,0.2425,-0.00878391895093955,-0.00416080371360295,
,,,0.2428125,-0.00878391895093955,-0.0023115576186683,
,,,0.243125,-0.00878391895093955,-0.00184924609493464,
,,,0.2434375,-0.00832160742720589,-0.00323618066613562,
,,,0.24375,-0.00832160742720589,-0.00323618066613562,
,,,0.2440625,-0.00832160742720589,-0.00323618066613562,
,,,0.244375,-0.00832160742720589,-0.00369849218986928,
,,,0.2446875,-0.00878391895093955,-0.00462311523733661,
,,,0.245,-0.00832160742720589,-0.00508542676107027,
,,,0.2453125,-0.00878391895093955,-0.00647236133227125,
,,,0.245625,-0.00878391895093955,-0.00693467285600491,
,,,0.2459375,-0.00878391895093955,-0.00693467285600491,
,,,0.24625,-0.00878391895093955,-0.00647236133227125,
,,,0.2465625,-0.00832160742720589,-0.00693467285600491,
,,,0.246875,-0.00832160742720589,-0.00785929590347223,
,,,0.2471875,-0.00832160742720589,-0.00785929590347223,
,,,0.2475,-0.00832160742720589,-0.00832160742720589,
,,,0.2478125,-0.00832160742720589,-0.00785929590347223,
,,,0.248125,-0.00832160742720589,-0.00832160742720589,
,,,0.2484375,-0.00832160742720589,-0.00878391895093955,
,,,0.24875,-0.00832160742720589,-0.00970854199840687,
,,,0.2490625,-0.00832160742720589,-0.00924623047467321,
,,,0.249375,-0.00832160742720589,-0.00970854199840687,
,,,0.2496875,-0.00832160742720589,-0.0101708535221405,
,,,0.25,-0.00878391895093955,-0.00970854199840687,
,,,0.2503125,-0.00878391895093955,-0.00924623047467321,
,,,0.250625,-0.00832160742720589,-0.0101708535221405,
,,,0.2509375,-0.00832160742720589,-0.00970854199840687,
,,,0.25125,-0.00878391895093955,-0.0101708535221405,
,,,0.2515625,-0.00832160742720589,-0.00970854199840687,
,,,0.251875,-0.00832160742720589,-0.00924623047467321,
,,,0.2521875,-0.00878391895093955,-0.0106331650458742,
,,,0.2525,-0.00878391895093955,-0.0129447226645425,
,,,0.2528125,-0.00832160742720589,-0.0110954765696079,
,,,0.253125,-0.00878391895093955,-0.0110954765696079,
,,,0.2534375,-0.00878391895093955,-0.0124824111408088,
,,,0.25375,-0.00878391895093955,-0.0110954765696079,
,,,0.2540625,-0.00832160742720589,-0.0115577880933415,
,,,0.254375,-0.00832160742720589,-0.0124824111408088,
,,,0.2546875,-0.00878391895093955,-0.0106331650458742,
,,,0.255,-0.00832160742720589,-0.0106331650458742,
,,,0.2553125,-0.00878391895093955,-0.00924623047467321,
,,,0.255625,-0.00878391895093955,-0.00832160742720589,
,,,0.2559375,-0.00878391895093955,-0.00739698437973857,
,,,0.25625,-0.00878391895093955,-0.00785929590347223,
,,,0.2565625,-0.00832160742720589,-0.00693467285600491,
,,,0.256875,-0.00832160742720589,-0.00693467285600491,
,,,0.2571875,-0.00832160742720589,-0.00785929590347223,
,,,0.2575,-0.00832160742720589,-0.00785929590347223,
,,,0.2578125,-0.00832160742720589,-0.00739698437973857,
,,,0.258125,-0.00832160742720589,-0.00647236133227125,
,,,0.2584375,-0.00832160742720589,-0.00554773828480393,
,,,0.25875,-0.00832160742720589,-0.00554773828480393,
,,,0.2590625,-0.00832160742720589,-0.00601004980853759,
,,,0.259375,-0.00832160742720589,-0.00508542676107027,
,,,0.2596875,-0.00832160742720589,-0.00508542676107027,
,,,0.26,-0.00878391895093955,-0.00601004980853759,
,,,0.2603125,-0.00832160742720589,-0.00462311523733661,
,,,0.260625,-0.00832160742720589,-0.00462311523733661,
