Address:,USB0::0x0957::0x179B::MY59127617::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.004136,-0.0659296065568924,0.0399183314293623,
,,,-0.0040352,-0.0659296065568924,-0.16108669154346,
,,,-0.0039344,-0.0578894065693021,-0.080684682354331,
,,,-0.00383360000000001,-0.0578894065693021,-0.080684682354331,
,,,-0.0037328,-0.0578894065693021,-0.16108669154346,
,,,-0.003632,-0.0578894065693021,-0.0605841800570488,
,,,-0.00353120000000001,-0.0498492065817118,-0.0203831754624844,
,,,-0.00343040000000001,-0.0418090065941215,-0.0605841800570488,
,,,-0.0033296,-0.0498492065817118,-0.000282673165202141,
,,,-0.0032288,-0.0418090065941215,-0.000282673165202141,
,,,-0.00312800000000001,-0.0418090065941215,-0.000282673165202141,
,,,-0.0030272,-0.0337688066065311,-0.000282673165202141,
,,,-0.0029264,-0.0418090065941215,-0.0203831754624844,
,,,-0.0028256,-0.0337688066065311,-0.000282673165202141,
,,,-0.00272480000000001,-0.0257286066189408,0.0198178291320801,
,,,-0.002624,-0.0337688066065311,0.100219838321209,
,,,-0.0025232,-0.0257286066189408,0.0198178291320801,
,,,-0.00242240000000001,-0.0176884066313505,-0.080684682354331,
,,,-0.00232160000000001,-0.0096482066437602,-0.100785184651613,
,,,-0.0022208,-0.0096482066437602,-0.0605841800570488,
,,,-0.00212,-0.00160800665616989,-0.000282673165202141,
,,,-0.00201920000000001,0.00643219333142042,-0.0203831754624844,
,,,-0.00191840000000001,0.00643219333142042,-0.0404836777597666,
,,,-0.0018176,0.0305527932941914,-0.0404836777597666,
,,,-0.0017168,0.0305527932941914,-0.0605841800570488,
,,,-0.00161600000000001,0.046633193269372,-0.0404836777597666,
,,,-0.0015152,0.0627135932445526,-0.0203831754624844,
,,,-0.0014144,0.0627135932445526,-0.0404836777597666,
,,,-0.00131360000000001,0.0868341932073236,-0.0203831754624844,
,,,-0.00121280000000001,0.0948743931949139,-0.0203831754624844,
,,,-0.001112,0.110954793170094,-0.080684682354331,
,,,-0.0010112,0.127035193145275,-0.0203831754624844,
,,,-0.000910400000000006,0.143115593120456,0.0600188337266445,
,,,-0.000809600000000008,0.143115593120456,0.0801193360239267,
,,,-0.000708800000000002,0.159195993095636,-0.0203831754624844,
,,,-0.000608000000000004,0.175276393070817,-0.0605841800570488,
,,,-0.000507200000000006,0.183316593058407,0.0198178291320801,
,,,-0.000406400000000001,0.199396993033588,-0.0203831754624844,
,,,-0.000305600000000003,0.207437193021178,-0.0404836777597666,
,,,-0.000204800000000005,0.223517592996359,0.0198178291320801,
,,,-0.000104000000000007,0.239597992971539,-0.0404836777597666,
,,,-3.20000000000181E-06,0.24763819295913,-0.0203831754624844,
,,,9.75999999999963E-05,0.271758792921901,-0.0404836777597666,
,,,0.000198399999999994,0.279798992909491,0.0801193360239267,
,,,0.000299199999999993,0.295879392884672,0.0600188337266445,
,,,0.000399999999999998,0.303919592872262,0.140420842915773,
,,,0.000500799999999996,0.319999992847443,-0.0203831754624844,
,,,0.000601599999999994,0.328040192835033,0.160521345213056,
,,,0.000702399999999999,0.352160792797804,0.120320340618491,
,,,0.000803199999999997,0.368241192772985,0.341425865888596,
,,,0.000903999999999995,0.376281392760575,0.884139427915215,
,,,0.00100479999999999,0.392361792735755,0.74343591183424,
,,,0.0011056,0.400401992723346,0.180621847510338,
,,,0.0012064,0.424522592686117,-0.080684682354331,
,,,0.00130719999999999,0.432562792673707,-0.201287696138024,
,,,0.00140799999999999,0.448643192648888,-0.241488700732589,
,,,0.0015088,0.456683392636478,-0.241488700732589,
,,,0.0016096,0.480803992599249,-0.201287696138024,
,,,0.00171039999999999,0.488844192586839,-0.221388198435307,
,,,0.0018112,0.50492459256202,-0.100785184651613,
,,,0.001912,0.51296479254961,-0.140986189246178,
,,,0.0020128,0.537085392512381,-0.100785184651613,
,,,0.00211359999999999,0.545125592499971,-0.100785184651613,
,,,0.0022144,0.553165792487562,-0.16108669154346,
,,,0.0023152,0.569246192462742,-0.140986189246178,
,,,0.00241599999999999,0.585326592437923,-0.120885686948895,
,,,0.00251679999999999,0.585326592437923,-0.120885686948895,
,,,0.0026176,0.609447192400694,-0.100785184651613,
,,,0.0027184,0.609447192400694,-0.100785184651613,
,,,0.00281919999999999,0.625527592375875,-0.120885686948895,
,,,0.00292,0.641607992351055,-0.0404836777597666,
,,,0.0030208,0.649648192338645,-0.0203831754624844,
,,,0.0031216,0.657688392326236,-0.0404836777597666,
,,,0.00322239999999999,0.673768792301416,-0.0404836777597666,
,,,0.0033232,0.681808992289007,-0.0203831754624844,
,,,0.003424,0.689849192276597,-0.000282673165202141,
,,,0.00352479999999999,0.697889392264187,-0.16108669154346,
,,,0.00362559999999999,0.713969792239368,-0.16108669154346,
,,,0.0037264,0.722009992226958,0.0801193360239267,
,,,0.0038272,0.738090392202139,-0.0203831754624844,
,,,0.00392799999999999,0.738090392202139,-0.080684682354331,
,,,0.0040288,0.746130592189729,-0.080684682354331,
,,,0.0041296,0.75417079217732,-0.0404836777597666,
,,,0.0042304,0.7702511921525,-0.0203831754624844,
,,,0.00433119999999999,0.7702511921525,-0.080684682354331,
,,,0.004432,0.77829139214009,-0.0203831754624844,
,,,0.0045328,0.794371792115271,-0.000282673165202141,
,,,0.00463359999999999,0.802411992102861,-0.000282673165202141,
,,,0.00473439999999999,0.794371792115271,-0.0404836777597666,
,,,0.0048352,0.802411992102861,-0.0203831754624844,
,,,0.004936,0.810452192090452,0.0399183314293623,
,,,0.00503679999999999,0.810452192090452,0.0399183314293623,
,,,0.0051376,0.818492392078042,0.0600188337266445,
,,,0.0052384,0.818492392078042,-0.080684682354331,
,,,0.0053392,0.818492392078042,-0.0404836777597666,
,,,0.00543999999999999,0.818492392078042,-0.0605841800570488,
,,,0.0055408,0.826532592065632,-0.0203831754624844,
,,,0.0056416,0.818492392078042,-0.0404836777597666,
,,,0.00574239999999999,0.818492392078042,0.0198178291320801,
,,,0.00584319999999999,0.826532592065632,0.0198178291320801,
,,,0.005944,0.818492392078042,-0.0203831754624844,
,,,0.0060448,0.818492392078042,0.0198178291320801,
,,,0.00614559999999999,0.818492392078042,-0.0203831754624844,
,,,0.00624639999999999,0.810452192090452,0.0198178291320801,
,,,0.0063472,0.810452192090452,-0.0404836777597666,
,,,0.006448,0.818492392078042,-0.000282673165202141,
,,,0.00654879999999999,0.810452192090452,-0.0203831754624844,
,,,0.0066496,0.810452192090452,-0.0605841800570488,
,,,0.0067504,0.810452192090452,0.0198178291320801,
,,,0.00685119999999999,0.810452192090452,0.0600188337266445,
,,,0.00695199999999999,0.802411992102861,0.0399183314293623,
,,,0.0070528,0.802411992102861,-0.000282673165202141,
,,,0.0071536,0.802411992102861,0.0198178291320801,
,,,0.00725439999999999,0.794371792115271,-0.000282673165202141,
,,,0.00735519999999999,0.794371792115271,-0.0203831754624844,
,,,0.007456,0.786331592127681,-0.0404836777597666,
,,,0.0075568,0.786331592127681,-0.0203831754624844,
,,,0.00765759999999999,0.786331592127681,-0.0605841800570488,
,,,0.0077584,0.7702511921525,-0.0203831754624844,
,,,0.0078592,0.7702511921525,0.0600188337266445,
,,,0.00795999999999999,0.76221099216491,-0.000282673165202141,
,,,0.00806079999999999,0.75417079217732,0.0198178291320801,
,,,0.0081616,0.746130592189729,-0.0605841800570488,
,,,0.0082624,0.730050192214549,-0.000282673165202141,
,,,0.00836319999999999,0.722009992226958,0.0198178291320801,
,,,0.00846399999999999,0.705929592251778,-0.0605841800570488,
,,,0.0085648,0.689849192276597,-0.0404836777597666,
,,,0.0086656,0.681808992289007,-0.0404836777597666,
,,,0.00876639999999999,0.673768792301416,-0.0404836777597666,
,,,0.0088672,0.665728592313826,-0.000282673165202141,
,,,0.008968,0.649648192338645,-0.000282673165202141,
,,,0.00906879999999999,0.633567792363465,-0.0203831754624844,
,,,0.00916959999999999,0.625527592375875,0.0399183314293623,
,,,0.0092704,0.609447192400694,-0.0203831754624844,
,,,0.0093712,0.593366792425513,-0.0203831754624844,
,,,0.00947199999999999,0.577286392450333,0.0399183314293623,
,,,0.00957279999999999,0.569246192462742,-0.0404836777597666,
,,,0.0096736,0.553165792487562,0.0600188337266445,
,,,0.0097744,0.537085392512381,-0.0605841800570488,
,,,0.00987519999999999,0.529045192524791,0.0399183314293623,
,,,0.009976,0.51296479254961,0.0198178291320801,
,,,0.0100768,0.50492459256202,-0.000282673165202141,
,,,0.0101776,0.488844192586839,-0.0605841800570488,
,,,0.0102784,0.472763792611659,-0.0203831754624844,
,,,0.0103792,0.456683392636478,0.0399183314293623,
,,,0.01048,0.448643192648888,0.0399183314293623,
,,,0.0105808,0.432562792673707,0.100219838321209,
,,,0.0106816,0.416482392698526,0.100219838321209,
,,,0.0107824,0.400401992723346,0.281124358996749,
,,,0.0108832,0.392361792735755,0.622832898050547,
,,,0.010984,0.376281392760575,0.944440934807062,
,,,0.0110848,0.360200992785394,0.502229884266853,
,,,0.0111856,0.344120592810214,0.0399183314293623,
,,,0.0112864,0.328040192835033,-0.221388198435307,
,,,0.0113872,0.311959792859852,-0.0404836777597666,
,,,0.011488,0.303919592872262,-0.181187193840742,
,,,0.0115888,0.295879392884672,-0.16108669154346,
,,,0.0116896,0.279798992909491,-0.16108669154346,
,,,0.0117904,0.26371859293431,-0.140986189246178,
,,,0.0118912,0.24763819295913,-0.140986189246178,
,,,0.011992,0.239597992971539,-0.140986189246178,
,,,0.0120928,0.231557792983949,-0.181187193840742,
,,,0.0121936,0.215477393008769,-0.080684682354331,
,,,0.0122944,0.199396993033588,-0.140986189246178,
,,,0.0123952,0.191356793045998,-0.120885686948895,
,,,0.012496,0.175276393070817,-0.120885686948895,
,,,0.0125968,0.159195993095636,-0.080684682354331,
,,,0.0126976,0.151155793108046,-0.0605841800570488,
,,,0.0127984,0.143115593120456,-0.140986189246178,
,,,0.0128992,0.127035193145275,-0.0605841800570488,
,,,0.013,0.118994993157685,-0.100785184651613,
,,,0.0131008,0.102914593182504,-0.080684682354331,
,,,0.0132016,0.0948743931949139,-0.100785184651613,
,,,0.0133024,0.0787939932197332,-0.100785184651613,
,,,0.0134032,0.0707537932321429,-0.0605841800570488,
,,,0.013504,0.0627135932445526,-0.0203831754624844,
,,,0.0136048,0.0546733932569623,-0.0203831754624844,
,,,0.0137056,0.0385929932817817,-0.0203831754624844,
,,,0.0138064,0.0305527932941914,-0.0605841800570488,
,,,0.0139072,0.022512593306601,0.0399183314293623,
,,,0.014008,0.022512593306601,-0.0203831754624844,
,,,0.0141088,0.0144723933190107,0.0399183314293623,
,,,0.0142096,-0.0096482066437602,-0.0605841800570488,
,,,0.0143104,-0.0096482066437602,-0.0605841800570488,
,,,0.0144112,-0.0176884066313505,-0.080684682354331,
,,,0.014512,-0.0257286066189408,-0.0605841800570488,
,,,0.0146128,-0.0337688066065311,-0.0605841800570488,
,,,0.0147136,-0.0337688066065311,0.0399183314293623,
,,,0.0148144,-0.0418090065941215,-0.0404836777597666,
,,,0.0149152,-0.0498492065817118,-0.0203831754624844,
,,,0.015016,-0.0578894065693021,-0.0404836777597666,
,,,0.0151168,-0.0578894065693021,-0.0404836777597666,
,,,0.0152176,-0.0578894065693021,-0.0203831754624844,
,,,0.0153184,-0.0659296065568924,-0.000282673165202141,
,,,0.0154192,-0.0659296065568924,-0.0605841800570488,
,,,0.01552,-0.0659296065568924,0.0399183314293623,
,,,0.0156208,-0.0659296065568924,0.0198178291320801,
,,,0.0157216,-0.0578894065693021,-0.000282673165202141,
,,,0.0158224,-0.0578894065693021,0.0198178291320801,
,,,0.0159232,-0.0578894065693021,-0.080684682354331,
,,,0.016024,-0.0578894065693021,0.0399183314293623,
,,,0.0161248,-0.0578894065693021,0.0600188337266445,
,,,0.0162256,-0.0498492065817118,-0.0605841800570488,
,,,0.0163264,-0.0578894065693021,-0.0404836777597666,
,,,0.0164272,-0.0498492065817118,-0.0203831754624844,
,,,0.016528,-0.0498492065817118,-0.000282673165202141,
,,,0.0166288,-0.0418090065941215,-0.000282673165202141,
,,,0.0167296,-0.0498492065817118,-0.0203831754624844,
,,,0.0168304,-0.0418090065941215,-0.0203831754624844,
,,,0.0169312,-0.0418090065941215,-0.000282673165202141,
,,,0.017032,-0.0337688066065311,-0.080684682354331,
,,,0.0171328,-0.0337688066065311,-0.0203831754624844,
,,,0.0172336,-0.0337688066065311,0.0198178291320801,
,,,0.0173344,-0.0257286066189408,0.0198178291320801,
,,,0.0174352,-0.0257286066189408,-0.0404836777597666,
,,,0.017536,-0.0176884066313505,-0.0203831754624844,
,,,0.0176368,-0.0176884066313505,0.0198178291320801,
,,,0.0177376,-0.0176884066313505,0.0198178291320801,
,,,0.0178384,-0.00160800665616989,0.0198178291320801,
,,,0.0179392,0.00643219333142042,-0.0605841800570488,
,,,0.01804,0.0144723933190107,-0.000282673165202141,
,,,0.0181408,0.0144723933190107,-0.0404836777597666,
,,,0.0182416,0.0305527932941914,-0.000282673165202141,
,,,0.0183424,0.046633193269372,0.0198178291320801,
,,,0.0184432,0.0546733932569623,-0.0203831754624844,
,,,0.018544,0.0707537932321429,0.0600188337266445,
,,,0.0186448,0.0787939932197332,0.120320340618491,
,,,0.0187456,0.0948743931949139,0.0600188337266445,
,,,0.0188464,0.102914593182504,0.0198178291320801,
,,,0.0189472,0.110954793170094,0.0198178291320801,
,,,0.019048,0.135075393132865,-0.0605841800570488,
,,,0.0191488,0.143115593120456,-0.0203831754624844,
,,,0.0192496,0.151155793108046,-0.0605841800570488,
,,,0.0193504,0.167236193083227,-0.000282673165202141,
,,,0.0194512,0.183316593058407,-0.0203831754624844,
,,,0.019552,0.199396993033588,-0.000282673165202141,
,,,0.0196528,0.207437193021178,0.0198178291320801,
,,,0.0197536,0.231557792983949,-0.000282673165202141,
,,,0.0198544,0.239597992971539,-0.0404836777597666,
,,,0.0199552,0.24763819295913,0.0399183314293623,
,,,0.020056,0.26371859293431,0.0198178291320801,
,,,0.0201568,0.279798992909491,-0.0203831754624844,
,,,0.0202576,0.287839192897081,-0.0203831754624844,
,,,0.0203584,0.303919592872262,-0.0203831754624844,
,,,0.0204592,0.319999992847443,0.0399183314293623,
,,,0.02056,0.328040192835033,0.0600188337266445,
,,,0.0206608,0.336080392822623,0.220822852104902,
,,,0.0207616,0.360200992785394,0.361526368185878,
,,,0.0208624,0.368241192772985,0.74343591183424,
,,,0.0209632,0.384321592748165,1.02484294399619,
,,,0.021064,0.400401992723346,0.321325363591313,
,,,0.0211648,0.416482392698526,-0.0203831754624844,
,,,0.0212656,0.432562792673707,-0.201287696138024,
,,,0.0213664,0.456683392636478,-0.201287696138024,
,,,0.0214672,0.456683392636478,-0.16108669154346,
,,,0.021568,0.472763792611659,-0.241488700732589,
,,,0.0216688,0.488844192586839,-0.181187193840742,
,,,0.0217696,0.50492459256202,-0.100785184651613,
,,,0.0218704,0.50492459256202,-0.221388198435307,
,,,0.0219712,0.529045192524791,-0.16108669154346,
,,,0.022072,0.545125592499971,-0.120885686948895,
,,,0.0221728,0.553165792487562,-0.100785184651613,
,,,0.0222736,0.569246192462742,-0.080684682354331,
,,,0.0223744,0.577286392450333,-0.0605841800570488,
,,,0.0224752,0.593366792425513,-0.0605841800570488,
,,,0.022576,0.601406992413104,-0.0605841800570488,
,,,0.0226768,0.617487392388284,-0.100785184651613,
,,,0.0227776,0.625527592375875,-0.080684682354331,
,,,0.0228784,0.633567792363465,-0.0404836777597666,
,,,0.0229792,0.649648192338645,-0.0605841800570488,
,,,0.02308,0.657688392326236,-0.000282673165202141,
,,,0.0231808,0.665728592313826,-0.0605841800570488,
,,,0.0232816,0.681808992289007,-0.080684682354331,
,,,0.0233824,0.689849192276597,-0.0605841800570488,
,,,0.0234832,0.705929592251778,0.0198178291320801,
,,,0.023584,0.713969792239368,-0.0203831754624844,
,,,0.0236848,0.722009992226958,0.0198178291320801,
,,,0.0237856,0.730050192214549,-0.080684682354331,
,,,0.0238864,0.738090392202139,-0.000282673165202141,
,,,0.0239872,0.75417079217732,-0.080684682354331,
,,,0.024088,0.75417079217732,-0.0203831754624844,
,,,0.0241888,0.76221099216491,0.0198178291320801,
,,,0.0242896,0.77829139214009,-0.000282673165202141,
,,,0.0243904,0.77829139214009,-0.000282673165202141,
,,,0.0244912,0.77829139214009,-0.0203831754624844,
,,,0.024592,0.794371792115271,-0.0404836777597666,
,,,0.0246928,0.802411992102861,-0.000282673165202141,
,,,0.0247936,0.810452192090452,-0.000282673165202141,
,,,0.0248944,0.810452192090452,-0.0404836777597666,
,,,0.0249952,0.810452192090452,-0.0404836777597666,
,,,0.025096,0.810452192090452,-0.000282673165202141,
,,,0.0251968,0.818492392078042,-0.0404836777597666,
,,,0.0252976,0.818492392078042,0.0198178291320801,
,,,0.0253984,0.818492392078042,-0.0203831754624844,
,,,0.0254992,0.818492392078042,-0.0404836777597666,
,,,0.0256,0.826532592065632,-0.000282673165202141,
,,,0.0257008,0.826532592065632,-0.000282673165202141,
,,,0.0258016,0.826532592065632,-0.0203831754624844,
,,,0.0259024,0.818492392078042,-0.0605841800570488,
,,,0.0260032,0.818492392078042,0.0801193360239267,
,,,0.026104,0.818492392078042,-0.0605841800570488,
,,,0.0262048,0.818492392078042,-0.0404836777597666,
,,,0.0263056,0.810452192090452,-0.0605841800570488,
,,,0.0264064,0.818492392078042,-0.0404836777597666,
,,,0.0265072,0.810452192090452,-0.0605841800570488,
,,,0.026608,0.802411992102861,-0.0605841800570488,
,,,0.0267088,0.810452192090452,-0.0404836777597666,
,,,0.0268096,0.810452192090452,-0.0605841800570488,
,,,0.0269104,0.802411992102861,-0.0404836777597666,
,,,0.0270112,0.802411992102861,-0.000282673165202141,
,,,0.027112,0.794371792115271,0.0198178291320801,
,,,0.0272128,0.794371792115271,-0.000282673165202141,
,,,0.0273136,0.786331592127681,0.0399183314293623,
,,,0.0274144,0.794371792115271,-0.000282673165202141,
,,,0.0275152,0.786331592127681,-0.0203831754624844,
,,,0.027616,0.77829139214009,-0.0203831754624844,
,,,0.0277168,0.77829139214009,-0.0203831754624844,
,,,0.0278176,0.76221099216491,0.0198178291320801,
,,,0.0279184,0.76221099216491,-0.0404836777597666,
,,,0.0280192,0.75417079217732,-0.0404836777597666,
,,,0.02812,0.746130592189729,0.0198178291320801,
,,,0.0282208,0.738090392202139,0.0198178291320801,
,,,0.0283216,0.713969792239368,0.0198178291320801,
,,,0.0284224,0.713969792239368,-0.000282673165202141,
,,,0.0285232,0.697889392264187,0.0399183314293623,
,,,0.028624,0.689849192276597,-0.0404836777597666,
,,,0.0287248,0.673768792301416,0.0600188337266445,
,,,0.0288256,0.665728592313826,0.0399183314293623,
,,,0.0289264,0.649648192338645,0.0600188337266445,
,,,0.0290272,0.641607992351055,0.0600188337266445,
,,,0.029128,0.633567792363465,0.0198178291320801,
,,,0.0292288,0.609447192400694,-0.0605841800570488,
,,,0.0293296,0.593366792425513,0.0198178291320801,
,,,0.0294304,0.585326592437923,-0.000282673165202141,
,,,0.0295312,0.569246192462742,-0.0203831754624844,
,,,0.029632,0.561205992475152,-0.0203831754624844,
,,,0.0297328,0.545125592499971,0.0198178291320801,
,,,0.0298336,0.537085392512381,-0.000282673165202141,
,,,0.0299344,0.5210049925372,0.0399183314293623,
,,,0.0300352,0.50492459256202,0.0399183314293623,
,,,0.030136,0.488844192586839,0.0399183314293623,
,,,0.0302368,0.480803992599249,-0.0203831754624844,
,,,0.0303376,0.464723592624068,-0.000282673165202141,
,,,0.0304384,0.448643192648888,0.0399183314293623,
,,,0.0305392,0.440602992661297,0.120320340618491,
,,,0.03064,0.424522592686117,0.0801193360239267,
,,,0.0307408,0.408442192710936,0.240923354402184,
,,,0.0308416,0.392361792735755,0.462028879672289,
,,,0.0309424,0.376281392760575,1.00474244169891,
,,,0.0310432,0.368241192772985,0.763536414131522,
,,,0.031144,0.352160792797804,0.20072234980762,
,,,0.0312448,0.336080392822623,-0.0404836777597666,
,,,0.0313456,0.328040192835033,-0.201287696138024,
,,,0.0314464,0.303919592872262,-0.181187193840742,
,,,0.0315472,0.303919592872262,-0.16108669154346,
,,,0.031648,0.287839192897081,-0.181187193840742,
,,,0.0317488,0.271758792921901,-0.201287696138024,
,,,0.0318496,0.24763819295913,-0.201287696138024,
,,,0.0319504,0.239597992971539,-0.16108669154346,
,,,0.0320512,0.231557792983949,-0.201287696138024,
,,,0.032152,0.215477393008769,-0.16108669154346,
,,,0.0322528,0.199396993033588,-0.120885686948895,
,,,0.0323536,0.199396993033588,-0.080684682354331,
,,,0.0324544,0.183316593058407,-0.120885686948895,
,,,0.0325552,0.159195993095636,-0.120885686948895,
,,,0.032656,0.151155793108046,-0.080684682354331,
,,,0.0327568,0.143115593120456,-0.0605841800570488,
,,,0.0328576,0.135075393132865,-0.0203831754624844,
,,,0.0329584,0.118994993157685,-0.120885686948895,
,,,0.0330592,0.102914593182504,-0.0605841800570488,
,,,0.03316,0.102914593182504,-0.0404836777597666,
,,,0.0332608,0.0868341932073236,-0.080684682354331,
,,,0.0333616,0.0707537932321429,-0.0605841800570488,
,,,0.0334624,0.0707537932321429,-0.0605841800570488,
,,,0.0335632,0.0546733932569623,-0.0605841800570488,
,,,0.033664,0.046633193269372,-0.0404836777597666,
,,,0.0337648,0.0305527932941914,-0.0203831754624844,
,,,0.0338656,0.0305527932941914,-0.000282673165202141,
,,,0.0339664,0.0144723933190107,0.0198178291320801,
,,,0.0340672,0.00643219333142042,-0.080684682354331,
,,,0.034168,-0.0096482066437602,-0.0203831754624844,
,,,0.0342688,-0.0176884066313505,-0.000282673165202141,
,,,0.0343696,-0.0176884066313505,-0.0203831754624844,
,,,0.0344704,-0.0337688066065311,-0.080684682354331,
,,,0.0345712,-0.0337688066065311,-0.000282673165202141,
,,,0.034672,-0.0337688066065311,-0.0203831754624844,
,,,0.0347728,-0.0418090065941215,-0.0605841800570488,
,,,0.0348736,-0.0498492065817118,-0.000282673165202141,
,,,0.0349744,-0.0578894065693021,-0.000282673165202141,
,,,0.0350752,-0.0498492065817118,-0.0605841800570488,
,,,0.035176,-0.0578894065693021,0.0198178291320801,
,,,0.0352768,-0.0578894065693021,-0.000282673165202141,
,,,0.0353776,-0.0578894065693021,-0.0404836777597666,
,,,0.0354784,-0.0578894065693021,-0.0203831754624844,
,,,0.0355792,-0.0578894065693021,-0.0605841800570488,
,,,0.03568,-0.0659296065568924,-0.0605841800570488,
,,,0.0357808,-0.0659296065568924,0.0198178291320801,
,,,0.0358816,-0.0659296065568924,-0.0404836777597666,
,,,0.0359824,-0.0578894065693021,0.0198178291320801,
,,,0.0360832,-0.0578894065693021,-0.0605841800570488,
,,,0.036184,-0.0498492065817118,-0.000282673165202141,
,,,0.0362848,-0.0498492065817118,0.0198178291320801,
,,,0.0363856,-0.0498492065817118,-0.0605841800570488,
,,,0.0364864,-0.0498492065817118,-0.000282673165202141,
,,,0.0365872,-0.0498492065817118,-0.0404836777597666,
,,,0.036688,-0.0418090065941215,-0.000282673165202141,
,,,0.0367888,-0.0498492065817118,-0.0203831754624844,
,,,0.0368896,-0.0418090065941215,0.0198178291320801,
,,,0.0369904,-0.0418090065941215,-0.0605841800570488,
,,,0.0370912,-0.0337688066065311,0.0600188337266445,
,,,0.037192,-0.0337688066065311,-0.0404836777597666,
,,,0.0372928,-0.0337688066065311,0.0198178291320801,
,,,0.0373936,-0.0257286066189408,-0.080684682354331,
,,,0.0374944,-0.0257286066189408,0.0399183314293623,
,,,0.0375952,-0.0176884066313505,-0.0605841800570488,
,,,0.037696,-0.0096482066437602,-0.000282673165202141,
,,,0.0377968,-0.00160800665616989,-0.000282673165202141,
,,,0.0378976,-0.00160800665616989,-0.0404836777597666,
,,,0.0379984,0.00643219333142042,0.0198178291320801,
,,,0.0380992,0.0144723933190107,-0.0203831754624844,
,,,0.0382,0.0305527932941914,-0.0404836777597666,
,,,0.0383008,0.0385929932817817,0.0399183314293623,
,,,0.0384016,0.046633193269372,-0.0404836777597666,
,,,0.0385024,0.0627135932445526,-0.0605841800570488,
,,,0.0386032,0.0707537932321429,-0.000282673165202141,
,,,0.038704,0.0868341932073236,0.0399183314293623,
,,,0.0388048,0.102914593182504,-0.0605841800570488,
,,,0.0389056,0.110954793170094,0.0198178291320801,
,,,0.0390064,0.135075393132865,-0.0605841800570488,
,,,0.0391072,0.143115593120456,-0.0404836777597666,
,,,0.039208,0.151155793108046,0.0198178291320801,
,,,0.0393088,0.167236193083227,-0.000282673165202141,
,,,0.0394096,0.175276393070817,-0.0605841800570488,
,,,0.0395104,0.199396993033588,-0.0605841800570488,
,,,0.0396112,0.199396993033588,-0.000282673165202141,
,,,0.039712,0.223517592996359,-0.000282673165202141,
,,,0.0398128,0.231557792983949,0.0399183314293623,
,,,0.0399136,0.239597992971539,0.0399183314293623,
,,,0.0400144,0.25567839294672,-0.000282673165202141,
,,,0.0401152,0.271758792921901,-0.0203831754624844,
,,,0.040216,0.287839192897081,-0.000282673165202141,
,,,0.0403168,0.303919592872262,0.0600188337266445,
,,,0.0404176,0.319999992847443,-0.000282673165202141,
,,,0.0405184,0.319999992847443,0.0198178291320801,
,,,0.0406192,0.336080392822623,0.160521345213056,
,,,0.04072,0.352160792797804,0.20072234980762,
,,,0.0408208,0.368241192772985,0.5625313911587,
,,,0.0409216,0.384321592748165,1.04494344629347,
,,,0.0410224,0.400401992723346,0.522330386564136,
,,,0.0411232,0.408442192710936,0.0801193360239267,
,,,0.041224,0.424522592686117,-0.16108669154346,
,,,0.0413248,0.440602992661297,-0.201287696138024,
,,,0.0414256,0.448643192648888,-0.181187193840742,
,,,0.0415264,0.472763792611659,-0.241488700732589,
,,,0.0416272,0.480803992599249,-0.241488700732589,
,,,0.041728,0.49688439257443,-0.16108669154346,
,,,0.0418288,0.51296479254961,-0.16108669154346,
,,,0.0419296,0.5210049925372,-0.201287696138024,
,,,0.0420304,0.537085392512381,-0.201287696138024,
,,,0.0421312,0.545125592499971,-0.100785184651613,
,,,0.042232,0.561205992475152,-0.080684682354331,
,,,0.0423328,0.577286392450333,-0.100785184651613,
,,,0.0424336,0.593366792425513,-0.16108669154346,
,,,0.0425344,0.593366792425513,-0.120885686948895,
,,,0.0426352,0.601406992413104,-0.0203831754624844,
,,,0.042736,0.617487392388284,-0.100785184651613,
,,,0.0428368,0.633567792363465,-0.0404836777597666,
,,,0.0429376,0.649648192338645,-0.100785184651613,
,,,0.0430384,0.649648192338645,-0.0203831754624844,
,,,0.0431392,0.673768792301416,-0.120885686948895,
,,,0.04324,0.681808992289007,-0.000282673165202141,
,,,0.0433408,0.689849192276597,-0.000282673165202141,
,,,0.0434416,0.697889392264187,-0.0404836777597666,
,,,0.0435424,0.705929592251778,-0.0203831754624844,
,,,0.0436432,0.722009992226958,-0.000282673165202141,
,,,0.043744,0.730050192214549,-0.0605841800570488,
,,,0.0438448,0.738090392202139,-0.0203831754624844,
,,,0.0439456,0.746130592189729,-0.0404836777597666,
,,,0.0440464,0.75417079217732,-0.0404836777597666,
,,,0.0441472,0.76221099216491,-0.0605841800570488,
,,,0.044248,0.7702511921525,-0.0404836777597666,
,,,0.0443488,0.77829139214009,-0.0404836777597666,
,,,0.0444496,0.786331592127681,-0.000282673165202141,
,,,0.0445504,0.786331592127681,0.0399183314293623,
,,,0.0446512,0.802411992102861,0.0198178291320801,
,,,0.044752,0.802411992102861,-0.0404836777597666,
,,,0.0448528,0.802411992102861,-0.0404836777597666,
,,,0.0449536,0.810452192090452,0.0399183314293623,
,,,0.0450544,0.818492392078042,-0.0404836777597666,
,,,0.0451552,0.818492392078042,-0.000282673165202141,
,,,0.045256,0.818492392078042,-0.000282673165202141,
,,,0.0453568,0.818492392078042,-0.0404836777597666,
