Channel number	Impulses
Channel/#	Impulses/#

0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	1
46	1
47	3
48	1
49	7
50	4
51	13
52	11
53	11
54	11
55	18
56	5
57	12
58	14
59	12
60	15
61	7
62	11
63	23
64	3
65	11
66	13
67	10
68	14
69	10
70	14
71	14
72	7
73	16
74	13
75	9
76	11
77	6
78	10
79	19
80	10
81	8
82	5
83	8
84	15
85	4
86	11
87	10
88	7
89	16
90	10
91	10
92	10
93	15
94	8
95	14
96	6
97	14
98	9
99	10
100	6
101	9
102	4
103	6
104	6
105	9
106	12
107	18
108	9
109	12
110	10
111	11
112	3
113	8
114	7
115	12
116	9
117	11
118	12
119	12
120	11
121	3
122	12
123	11
124	11
125	9
126	8
127	16
128	1
129	8
130	3
131	9
132	10
133	11
134	7
135	8
136	10
137	16
138	6
139	10
140	10
141	8
142	5
143	9
144	7
145	9
146	10
147	10
148	6
149	17
150	3
151	11
152	3
153	6
154	5
155	9
156	6
157	11
158	9
159	8
160	3
161	9
162	11
163	9
164	8
165	4
166	9
167	9
168	6
169	9
170	11
171	7
172	16
173	11
174	8
175	9
176	2
177	4
178	4
179	3
180	10
181	8
182	7
183	9
184	3
185	8
186	6
187	7
188	5
189	10
190	7
191	12
192	4
193	10
194	12
195	6
196	7
197	5
198	5
199	10
200	9
201	7
202	3
203	2
204	7
205	4
206	2
207	6
208	8
209	2
210	8
211	13
212	5
213	3
214	10
215	4
216	2
217	2
218	3
219	5
220	3
221	7
222	2
223	15
224	3
225	10
226	7
227	6
228	6
229	9
230	7
231	6
232	3
233	7
234	6
235	3
236	9
237	9
238	4
239	6
240	2
241	4
242	3
243	3
244	4
245	4
246	3
247	4
248	3
249	3
250	4
251	8
252	3
253	9
254	7
255	12
256	3
257	6
258	9
259	5
260	5
261	7
262	10
263	5
264	5
265	5
266	4
267	5
268	6
269	3
270	3
271	7
272	5
273	8
274	4
275	6
276	3
277	4
278	4
279	12
280	3
281	5
282	8
283	4
284	3
285	9
286	3
287	5
288	4
289	5
290	9
291	7
292	7
293	2
294	10
295	2
296	1
297	2
298	3
299	5
300	3
301	4
302	5
303	3
304	6
305	7
306	11
307	6
308	6
309	5
310	8
311	2
312	5
313	6
314	6
315	5
316	2
317	7
318	6
319	8
320	4
321	7
322	3
323	5
324	7
325	7
326	12
327	4
328	3
329	6
330	2
331	5
332	3
333	7
334	2
335	9
336	3
337	4
338	6
339	7
340	4
341	4
342	1
343	7
344	3
345	6
346	4
347	5
348	3
349	2
350	4
351	7
352	5
353	9
354	4
355	7
356	3
357	4
358	8
359	6
360	3
361	4
362	2
363	4
364	6
365	8
366	10
367	8
368	1
369	1
370	10
371	5
372	5
373	3
374	7
375	4
376	5
377	3
378	4
379	4
380	3
381	1
382	2
383	4
384	1
385	1
386	2
387	6
388	6
389	1
390	2
391	5
392	2
393	7
394	3
395	4
396	1
397	2
398	1
399	9
400	5
401	3
402	2
403	6
404	1
405	3
406	6
407	2
408	3
409	4
410	3
411	5
412	4
413	5
414	2
415	3
416	2
417	2
418	7
419	4
420	2
421	3
422	5
423	4
424	3
425	3
426	4
427	3
428	6
429	3
430	3
431	2
432	5
433	2
434	2
435	7
436	1
437	3
438	6
439	4
440	0
441	3
442	2
443	3
444	7
445	4
446	2
447	7
448	3
449	3
450	1
451	1
452	2
453	5
454	3
455	2
456	6
457	4
458	4
459	3
460	7
461	4
462	4
463	5
464	1
465	2
466	6
467	6
468	7
469	2
470	4
471	2
472	1
473	3
474	5
475	5
476	1
477	6
478	3
479	10
480	1
481	4
482	3
483	4
484	2
485	4
486	2
487	2
488	6
489	3
490	5
491	2
492	4
493	6
494	3
495	4
496	1
497	1
498	4
499	3
500	3
501	5
502	1
503	2
504	3
505	5
506	4
507	2
508	4
509	3
510	5
511	9
512	1
513	1
514	5
515	3
516	6
517	0
518	4
519	1
520	2
521	1
522	1
523	3
524	2
525	6
526	5
527	5
528	6
529	3
530	3
531	1
532	7
533	4
534	5
535	2
536	6
537	2
538	4
539	6
540	4
541	6
542	5
543	4
544	1
545	5
546	0
547	5
548	8
549	3
550	4
551	6
552	2
553	2
554	2
555	3
556	3
557	4
558	1
559	3
560	3
561	2
562	3
563	3
564	6
565	5
566	4
567	6
568	4
569	7
570	5
571	2
572	0
573	4
574	5
575	6
576	2
577	4
578	3
579	3
580	2
581	0
582	4
583	4
584	2
585	4
586	6
587	7
588	1
589	2
590	2
591	1
592	2
593	5
594	2
595	1
596	5
597	2
598	2
599	1
600	2
601	3
602	3
603	2
604	3
605	4
606	1
607	9
608	6
609	3
610	2
611	1
612	6
613	4
614	1
615	1
616	1
617	4
618	2
619	1
620	4
621	4
622	5
623	6
624	0
625	3
626	2
627	6
628	6
629	3
630	2
631	1
632	4
633	6
634	5
635	5
636	4
637	4
638	3
639	2
640	0
641	3
642	2
643	4
644	4
645	3
646	4
647	2
648	1
649	4
650	4
651	4
652	3
653	3
654	5
655	2
656	1
657	4
658	3
659	4
660	2
661	5
662	3
663	2
664	5
665	4
666	3
667	11
668	1
669	3
670	2
671	4
672	2
673	6
674	2
675	4
676	1
677	2
678	2
679	3
680	4
681	4
682	2
683	0
684	1
685	1
686	5
687	3
688	4
689	5
690	5
691	4
692	5
693	4
694	3
695	5
696	2
697	2
698	7
699	3
700	6
701	6
702	3
703	11
704	2
705	2
706	1
707	5
708	3
709	5
710	2
711	6
712	3
713	4
714	1
715	2
716	2
717	6
718	3
719	4
720	2
721	2
722	4
723	2
724	2
725	2
726	7
727	1
728	4
729	5
730	2
731	2
732	6
733	2
734	5
735	5
736	0
737	5
738	4
739	9
740	0
741	1
742	3
743	6
744	2
745	3
746	2
747	5
748	3
749	4
750	6
751	4
752	0
753	2
754	6
755	5
756	6
757	3
758	7
759	4
760	6
761	4
762	4
763	8
764	4
765	2
766	3
767	6
768	0
769	7
770	3
771	1
772	4
773	2
774	7
775	6
776	4
777	3
778	2
779	7
780	2
781	3
782	3
783	4
784	6
785	3
786	3
787	3
788	4
789	4
790	6
791	5
792	4
793	5
794	4
795	7
796	1
797	4
798	4
799	7
800	3
801	14
802	4
803	5
804	4
805	5
806	6
807	6
808	2
809	3
810	2
811	8
812	4
813	6
814	3
815	2
816	6
817	2
818	7
819	6
820	4
821	1
822	4
823	4
824	3
825	4
826	1
827	9
828	7
829	4
830	4
831	12
832	7
833	7
834	3
835	7
836	7
837	3
838	4
839	4
840	7
841	6
842	3
843	3
844	4
845	6
846	5
847	6
848	8
849	4
850	7
851	8
852	6
853	6
854	2
855	6
856	3
857	5
858	4
859	6
860	4
861	9
862	6
863	6
864	5
865	6
866	4
867	12
868	4
869	7
870	9
871	5
872	5
873	7
874	4
875	2
876	4
877	3
878	6
879	6
880	2
881	6
882	6
883	10
884	8
885	9
886	7
887	2
888	4
889	6
890	3
891	9
892	7
893	7
894	5
895	11
896	3
897	7
898	4
899	8
900	5
901	6
902	4
903	8
904	10
905	6
906	8
907	8
908	7
909	3
910	3
911	4
912	1
913	4
914	4
915	7
916	8
917	3
918	2
919	5
920	4
921	4
922	5
923	4
924	8
925	2
926	2
927	4
928	2
929	5
930	5
931	4
932	2
933	1
934	7
935	8
936	5
937	8
938	7
939	7
940	2
941	7
942	2
943	8
944	7
945	3
946	8
947	6
948	5
949	7
950	5
951	7
952	4
953	1
954	4
955	6
956	8
957	5
958	4
959	6
960	5
961	5
962	11
963	5
964	6
965	7
966	7
967	2
968	14
969	5
970	5
971	11
972	7
973	8
974	8
975	2
976	4
977	5
978	4
979	4
980	5
981	3
982	9
983	5
984	5
985	4
986	6
987	5
988	8
989	6
990	3
991	8
992	3
993	5
994	6
995	8
996	4
997	5
998	8
999	8
1000	7
1001	5
1002	4
1003	9
1004	7
1005	6
1006	12
1007	9
1008	7
1009	7
1010	4
1011	7
1012	5
1013	7
1014	5
1015	2
1016	6
1017	6
1018	7
1019	3
1020	6
1021	12
1022	6
1023	8
1024	3
1025	5
1026	7
1027	13
1028	5
1029	9
1030	10
1031	8
1032	4
1033	8
1034	10
1035	9
1036	6
1037	7
1038	8
1039	5
1040	7
1041	4
1042	9
1043	8
1044	8
1045	4
1046	12
1047	11
1048	5
1049	10
1050	6
1051	10
1052	11
1053	8
1054	11
1055	10
1056	5
1057	5
1058	12
1059	8
1060	7
1061	5
1062	11
1063	12
1064	3
1065	14
1066	4
1067	14
1068	14
1069	7
1070	9
1071	10
1072	9
1073	7
1074	9
1075	9
1076	5
1077	7
1078	11
1079	5
1080	9
1081	11
1082	10
1083	13
1084	8
1085	9
1086	3
1087	9
1088	4
1089	13
1090	5
1091	10
1092	7
1093	10
1094	10
1095	12
1096	4
1097	13
1098	3
1099	6
1100	12
1101	5
1102	6
1103	13
1104	2
1105	6
1106	6
1107	9
1108	8
1109	6
1110	8
1111	10
1112	7
1113	8
1114	9
1115	9
1116	10
1117	12
1118	9
1119	9
1120	3
1121	8
1122	3
1123	10
1124	7
1125	8
1126	9
1127	10
1128	6
1129	11
1130	6
1131	6
1132	14
1133	14
1134	7
1135	11
1136	3
1137	12
1138	9
1139	11
1140	4
1141	11
1142	7
1143	8
1144	8
1145	10
1146	13
1147	11
1148	10
1149	12
1150	2
1151	18
1152	3
1153	11
1154	7
1155	13
1156	11
1157	8
1158	9
1159	11
1160	13
1161	12
1162	8
1163	10
1164	12
1165	8
1166	4
1167	7
1168	9
1169	11
1170	8
1171	11
1172	6
1173	10
1174	4
1175	7
1176	8
1177	9
1178	5
1179	8
1180	5
1181	13
1182	5
1183	7
1184	5
1185	6
1186	8
1187	12
1188	8
1189	10
1190	10
1191	25
1192	6
1193	9
1194	8
1195	10
1196	11
1197	10
1198	6
1199	9
1200	8
1201	14
1202	9
1203	15
1204	6
1205	8
1206	12
1207	11
1208	6
1209	16
1210	11
1211	16
1212	15
1213	13
1214	11
1215	18
1216	4
1217	8
1218	14
1219	10
1220	13
1221	9
1222	17
1223	9
1224	12
1225	11
1226	16
1227	13
1228	11
1229	15
1230	6
1231	16
1232	11
1233	12
1234	17
1235	14
1236	14
1237	13
1238	12
1239	9
1240	4
1241	24
1242	7
1243	17
1244	10
1245	16
1246	9
1247	20
1248	10
1249	12
1250	17
1251	15
1252	12
1253	12
1254	14
1255	10
1256	8
1257	16
1258	12
1259	16
1260	11
1261	12
1262	19
1263	20
1264	8
1265	16
1266	14
1267	21
1268	15
1269	10
1270	15
1271	7
1272	15
1273	11
1274	15
1275	20
1276	13
1277	7
1278	10
1279	18
1280	5
1281	13
1282	16
1283	10
1284	10
1285	10
1286	12
1287	13
1288	14
1289	20
1290	9
1291	12
1292	10
1293	11
1294	21
1295	14
1296	14
1297	16
1298	10
1299	20
1300	11
1301	14
1302	18
1303	12
1304	15
1305	12
1306	13
1307	20
1308	13
1309	16
1310	17
1311	14
1312	9
1313	17
1314	14
1315	20
1316	20
1317	6
1318	19
1319	9
1320	8
1321	13
1322	10
1323	10
1324	17
1325	23
1326	12
1327	14
1328	16
1329	18
1330	7
1331	17
1332	13
1333	21
1334	10
1335	8
1336	11
1337	10
1338	14
1339	16
1340	23
1341	16
1342	19
1343	15
1344	5
1345	17
1346	15
1347	16
1348	16
1349	13
1350	15
1351	15
1352	11
1353	18
1354	17
1355	19
1356	16
1357	13
1358	14
1359	16
1360	12
1361	12
1362	18
1363	18
1364	16
1365	11
1366	20
1367	9
1368	18
1369	19
1370	10
1371	15
1372	17
1373	15
1374	13
1375	20
1376	10
1377	14
1378	16
1379	15
1380	16
1381	14
1382	6
1383	17
1384	11
1385	8
1386	11
1387	16
1388	11
1389	10
1390	19
1391	27
1392	10
1393	15
1394	16
1395	22
1396	15
1397	10
1398	19
1399	16
1400	18
1401	21
1402	14
1403	16
1404	17
1405	23
1406	18
1407	24
1408	9
1409	17
1410	17
1411	13
1412	15
1413	18
1414	18
1415	19
1416	20
1417	28
1418	18
1419	13
1420	15
1421	21
1422	14
1423	15
1424	9
1425	16
1426	13
1427	22
1428	9
1429	15
1430	21
1431	15
1432	17
1433	15
1434	16
1435	16
1436	19
1437	18
1438	14
1439	25
1440	12
1441	11
1442	16
1443	20
1444	19
1445	15
1446	22
1447	21
1448	9
1449	14
1450	17
1451	18
1452	20
1453	12
1454	17
1455	19
1456	10
1457	22
1458	13
1459	16
1460	14
1461	7
1462	17
1463	24
1464	13
1465	22
1466	21
1467	17
1468	19
1469	13
1470	23
1471	21
1472	17
1473	15
1474	17
1475	18
1476	13
1477	11
1478	18
1479	14
1480	19
1481	23
1482	21
1483	14
1484	21
1485	14
1486	9
1487	24
1488	16
1489	17
1490	11
1491	26
1492	20
1493	16
1494	25
1495	11
1496	28
1497	14
1498	10
1499	14
1500	22
1501	17
1502	20
1503	27
1504	18
1505	19
1506	15
1507	17
1508	22
1509	24
1510	21
1511	30
1512	11
1513	24
1514	14
1515	21
1516	17
1517	19
1518	15
1519	22
1520	14
1521	30
1522	18
1523	20
1524	26
1525	15
1526	22
1527	21
1528	15
1529	21
1530	21
1531	15
1532	11
1533	21
1534	22
1535	30
1536	18
1537	19
1538	14
1539	23
1540	18
1541	19
1542	18
1543	27
1544	21
1545	19
1546	22
1547	20
1548	20
1549	27
1550	20
1551	18
1552	14
1553	22
1554	23
1555	21
1556	17
1557	15
1558	12
1559	16
1560	25
1561	27
1562	27
1563	17
1564	19
1565	24
1566	19
1567	22
1568	9
1569	18
1570	21
1571	22
1572	16
1573	16
1574	23
1575	19
1576	14
1577	25
1578	23
1579	24
1580	19
1581	21
1582	23
1583	16
1584	15
1585	27
1586	20
1587	32
1588	17
1589	26
1590	30
1591	28
1592	18
1593	27
1594	16
1595	23
1596	18
1597	24
1598	12
1599	20
1600	17
1601	21
1602	22
1603	30
1604	24
1605	21
1606	25
1607	23
1608	20
1609	30
1610	20
1611	26
1612	18
1613	22
1614	20
1615	21
1616	13
1617	27
1618	25
1619	18
1620	20
1621	12
1622	23
1623	25
1624	26
1625	23
1626	14
1627	21
1628	16
1629	19
1630	26
1631	31
1632	20
1633	26
1634	20
1635	24
1636	28
1637	26
1638	25
1639	24
1640	15
1641	28
1642	17
1643	14
1644	23
1645	22
1646	23
1647	27
1648	14
1649	28
1650	24
1651	25
1652	25
1653	18
1654	22
1655	22
1656	15
1657	25
1658	21
1659	20
1660	22
1661	17
1662	23
1663	33
1664	16
1665	21
1666	18
1667	29
1668	28
1669	23
1670	29
1671	17
1672	20
1673	25
1674	17
1675	19
1676	29
1677	24
1678	20
1679	16
1680	17
1681	28
1682	16
1683	33
1684	22
1685	27
1686	31
1687	22
1688	29
1689	21
1690	29
1691	17
1692	18
1693	21
1694	21
1695	34
1696	18
1697	21
1698	16
1699	13
1700	26
1701	22
1702	27
1703	28
1704	33
1705	30
1706	18
1707	20
1708	36
1709	24
1710	30
1711	20
1712	24
1713	18
1714	21
1715	23
1716	31
1717	24
1718	27
1719	17
1720	26
1721	24
1722	19
1723	30
1724	25
1725	27
1726	23
1727	27
1728	23
1729	24
1730	22
1731	23
1732	27
1733	20
1734	24
1735	23
1736	33
1737	25
1738	30
1739	24
1740	29
1741	41
1742	31
1743	28
1744	28
1745	27
1746	37
1747	30
1748	26
1749	29
1750	32
1751	21
1752	27
1753	22
1754	15
1755	27
1756	33
1757	26
1758	25
1759	42
1760	24
1761	33
1762	29
1763	27
1764	38
1765	20
1766	31
1767	29
1768	23
1769	25
1770	27
1771	25
1772	35
1773	36
1774	41
1775	32
1776	19
1777	37
1778	27
1779	46
1780	26
1781	22
1782	37
1783	32
1784	25
1785	29
1786	20
1787	43
1788	25
1789	22
1790	30
1791	43
1792	23
1793	33
1794	28
1795	28
1796	31
1797	30
1798	23
1799	20
1800	37
1801	30
1802	27
1803	32
1804	52
1805	41
1806	36
1807	30
1808	28
1809	26
1810	34
1811	46
1812	29
1813	33
1814	39
1815	22
1816	32
1817	47
1818	27
1819	44
1820	29
1821	32
1822	37
1823	37
1824	23
1825	34
1826	34
1827	28
1828	50
1829	31
1830	32
1831	42
1832	22
1833	31
1834	26
1835	41
1836	43
1837	36
1838	28
1839	29
1840	21
1841	47
1842	42
1843	41
1844	35
1845	25
1846	45
1847	33
1848	42
1849	49
1850	19
1851	37
1852	42
1853	33
1854	43
1855	31
1856	30
1857	42
1858	36
1859	41
1860	53
1861	24
1862	46
1863	35
1864	40
1865	51
1866	38
1867	33
1868	41
1869	47
1870	41
1871	50
1872	32
1873	49
1874	46
1875	60
1876	48
1877	36
1878	58
1879	36
1880	42
1881	55
1882	53
1883	59
1884	53
1885	54
1886	53
1887	56
1888	54
1889	55
1890	60
1891	50
1892	79
1893	44
1894	83
1895	68
1896	64
1897	80
1898	62
1899	68
1900	114
1901	79
1902	72
1903	67
1904	86
1905	70
1906	88
1907	108
1908	97
1909	70
1910	129
1911	92
1912	70
1913	109
1914	82
1915	106
1916	100
1917	103
1918	101
1919	102
1920	95
1921	115
1922	116
1923	99
1924	172
1925	94
1926	131
1927	100
1928	115
1929	152
1930	107
1931	122
1932	144
1933	104
1934	135
1935	103
1936	164
1937	131
1938	148
1939	137
1940	139
1941	99
1942	155
1943	88
1944	170
1945	170
1946	139
1947	147
1948	149
1949	148
1950	151
1951	150
1952	133
1953	131
1954	161
1955	128
1956	189
1957	97
1958	175
1959	132
1960	117
1961	147
1962	119
1963	142
1964	184
1965	132
1966	136
1967	91
1968	147
1969	133
1970	139
1971	137
1972	131
1973	101
1974	166
1975	111
1976	107
1977	143
1978	106
1979	133
1980	113
1981	113
1982	107
1983	94
1984	100
1985	112
1986	99
1987	110
1988	128
1989	69
1990	114
1991	69
1992	97
1993	88
1994	83
1995	89
1996	107
1997	88
1998	102
1999	87
2000	82
2001	74
2002	57
2003	73
2004	87
2005	55
2006	87
2007	55
2008	95
2009	79
2010	57
2011	79
2012	69
2013	60
2014	56
2015	56
2016	64
2017	50
2018	87
2019	42
2020	64
2021	42
2022	65
2023	39
2024	47
2025	56
2026	35
2027	43
2028	48
2029	31
2030	38
2031	30
2032	29
