Channel number	Impulses
Channel/#	Impulses/#

0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	1
44	0
45	1
46	4
47	4
48	4
49	6
50	9
51	16
52	11
53	17
54	14
55	17
56	7
57	15
58	9
59	12
60	12
61	14
62	11
63	21
64	9
65	13
66	10
67	10
68	10
69	14
70	14
71	11
72	13
73	9
74	14
75	9
76	13
77	13
78	6
79	14
80	5
81	9
82	16
83	14
84	8
85	5
86	11
87	14
88	9
89	12
90	7
91	8
92	12
93	9
94	7
95	17
96	6
97	12
98	6
99	8
100	6
101	9
102	5
103	13
104	7
105	9
106	12
107	6
108	8
109	9
110	6
111	12
112	11
113	12
114	9
115	14
116	14
117	7
118	8
119	13
120	8
121	8
122	4
123	9
124	2
125	11
126	12
127	11
128	7
129	7
130	3
131	10
132	7
133	9
134	11
135	10
136	6
137	2
138	10
139	6
140	12
141	7
142	7
143	10
144	9
145	3
146	5
147	9
148	5
149	8
150	9
151	8
152	5
153	11
154	5
155	4
156	7
157	10
158	6
159	14
160	2
161	8
162	14
163	2
164	7
165	6
166	9
167	7
168	4
169	6
170	5
171	10
172	2
173	6
174	9
175	16
176	2
177	8
178	6
179	3
180	3
181	5
182	5
183	4
184	2
185	9
186	4
187	8
188	9
189	9
190	10
191	7
192	5
193	5
194	11
195	9
196	6
197	4
198	5
199	7
200	3
201	7
202	9
203	3
204	3
205	8
206	6
207	9
208	11
209	6
210	3
211	6
212	6
213	4
214	7
215	8
216	5
217	10
218	5
219	10
220	4
221	4
222	5
223	3
224	4
225	6
226	3
227	4
228	6
229	2
230	13
231	6
232	2
233	6
234	4
235	3
236	8
237	6
238	9
239	14
240	3
241	1
242	6
243	8
244	3
245	3
246	6
247	5
248	3
249	6
250	5
251	5
252	8
253	6
254	5
255	6
256	1
257	5
258	5
259	1
260	3
261	10
262	3
263	8
264	2
265	5
266	3
267	6
268	6
269	7
270	7
271	5
272	4
273	3
274	2
275	7
276	4
277	8
278	7
279	11
280	5
281	9
282	1
283	5
284	1
285	8
286	5
287	2
288	1
289	4
290	6
291	6
292	4
293	3
294	3
295	5
296	1
297	6
298	5
299	7
300	5
301	3
302	3
303	7
304	1
305	6
306	7
307	5
308	3
309	3
310	3
311	3
312	2
313	4
314	2
315	7
316	4
317	6
318	5
319	4
320	1
321	2
322	6
323	1
324	4
325	4
326	5
327	5
328	1
329	6
330	4
331	6
332	4
333	7
334	5
335	5
336	4
337	4
338	3
339	6
340	2
341	2
342	4
343	3
344	3
345	7
346	2
347	5
348	5
349	6
350	4
351	5
352	2
353	7
354	6
355	6
356	8
357	4
358	7
359	3
360	4
361	8
362	3
363	2
364	4
365	2
366	6
367	5
368	0
369	5
370	4
371	6
372	4
373	3
374	3
375	3
376	3
377	3
378	1
379	4
380	3
381	0
382	3
383	8
384	2
385	5
386	6
387	2
388	3
389	5
390	5
391	6
392	0
393	6
394	4
395	5
396	6
397	7
398	4
399	5
400	4
401	2
402	3
403	3
404	1
405	2
406	1
407	2
408	2
409	4
410	4
411	6
412	3
413	6
414	2
415	5
416	3
417	4
418	1
419	7
420	4
421	1
422	3
423	3
424	3
425	2
426	3
427	5
428	3
429	8
430	2
431	1
432	2
433	4
434	3
435	5
436	3
437	4
438	2
439	2
440	4
441	3
442	2
443	10
444	2
445	5
446	2
447	2
448	0
449	1
450	4
451	0
452	4
453	1
454	9
455	3
456	2
457	6
458	5
459	3
460	3
461	7
462	3
463	6
464	5
465	7
466	4
467	2
468	6
469	5
470	4
471	8
472	2
473	4
474	4
475	4
476	4
477	1
478	4
479	3
480	3
481	1
482	4
483	4
484	7
485	3
486	3
487	1
488	5
489	6
490	5
491	5
492	3
493	3
494	3
495	3
496	1
497	4
498	1
499	6
500	4
501	3
502	2
503	6
504	2
505	2
506	1
507	1
508	5
509	4
510	4
511	4
512	1
513	0
514	4
515	4
516	3
517	3
518	2
519	3
520	6
521	5
522	3
523	6
524	1
525	5
526	4
527	3
528	2
529	4
530	4
531	1
532	5
533	2
534	9
535	4
536	4
537	4
538	5
539	3
540	5
541	3
542	3
543	5
544	1
545	5
546	3
547	5
548	4
549	3
550	1
551	3
552	0
553	3
554	1
555	2
556	3
557	2
558	1
559	3
560	1
561	6
562	4
563	4
564	4
565	5
566	4
567	2
568	2
569	2
570	5
571	4
572	2
573	8
574	3
575	7
576	1
577	6
578	5
579	3
580	4
581	2
582	5
583	6
584	3
585	7
586	1
587	3
588	5
589	2
590	5
591	2
592	2
593	4
594	2
595	3
596	3
597	2
598	7
599	6
600	2
601	6
602	6
603	3
604	3
605	5
606	3
607	4
608	2
609	1
610	5
611	4
612	2
613	6
614	3
615	3
616	3
617	7
618	3
619	3
620	4
621	7
622	2
623	3
624	4
625	3
626	2
627	6
628	5
629	4
630	2
631	4
632	2
633	2
634	6
635	3
636	2
637	4
638	4
639	4
640	2
641	4
642	6
643	4
644	5
645	2
646	6
647	6
648	3
649	1
650	2
651	1
652	3
653	7
654	3
655	4
656	4
657	6
658	4
659	4
660	9
661	6
662	6
663	8
664	3
665	4
666	3
667	6
668	2
669	1
670	3
671	5
672	2
673	1
674	3
675	7
676	8
677	2
678	4
679	4
680	3
681	7
682	6
683	2
684	4
685	4
686	3
687	2
688	1
689	3
690	0
691	3
692	3
693	3
694	1
695	7
696	4
697	1
698	4
699	7
700	3
701	1
702	5
703	3
704	1
705	4
706	2
707	5
708	3
709	4
710	3
711	2
712	4
713	4
714	2
715	5
716	5
717	1
718	3
719	2
720	2
721	4
722	4
723	4
724	3
725	4
726	3
727	3
728	2
729	0
730	2
731	3
732	2
733	3
734	5
735	1
736	5
737	3
738	2
739	3
740	3
741	8
742	6
743	4
744	3
745	5
746	2
747	3
748	6
749	3
750	4
751	7
752	4
753	4
754	3
755	3
756	2
757	4
758	3
759	2
760	2
761	4
762	3
763	3
764	2
765	2
766	3
767	5
768	1
769	1
770	8
771	2
772	3
773	6
774	5
775	3
776	2
777	6
778	2
779	1
780	5
781	2
782	9
783	2
784	1
785	3
786	3
787	4
788	6
789	4
790	6
791	4
792	4
793	6
794	7
795	8
796	5
797	3
798	7
799	6
800	5
801	2
802	4
803	3
804	7
805	4
806	3
807	7
808	0
809	5
810	5
811	3
812	4
813	3
814	3
815	2
816	3
817	8
818	7
819	5
820	5
821	6
822	5
823	3
824	6
825	5
826	0
827	8
828	4
829	4
830	7
831	4
832	3
833	3
834	7
835	5
836	5
837	9
838	4
839	5
840	2
841	3
842	2
843	5
844	4
845	6
846	7
847	5
848	4
849	2
850	6
851	11
852	11
853	0
854	5
855	5
856	5
857	4
858	6
859	7
860	6
861	6
862	7
863	9
864	4
865	5
866	6
867	7
868	11
869	7
870	2
871	6
872	7
873	5
874	4
875	9
876	4
877	3
878	6
879	4
880	4
881	5
882	6
883	4
884	4
885	5
886	5
887	4
888	3
889	4
890	4
891	3
892	6
893	7
894	5
895	10
896	2
897	5
898	7
899	3
900	6
901	3
902	5
903	2
904	3
905	3
906	5
907	3
908	8
909	4
910	3
911	2
912	2
913	4
914	2
915	7
916	7
917	1
918	6
919	7
920	3
921	12
922	5
923	5
924	4
925	7
926	1
927	6
928	3
929	1
930	4
931	2
932	4
933	5
934	2
935	4
936	4
937	5
938	3
939	2
940	7
941	1
942	4
943	5
944	5
945	5
946	5
947	13
948	2
949	6
950	6
951	3
952	4
953	4
954	4
955	11
956	3
957	5
958	5
959	7
960	6
961	8
962	8
963	4
964	6
965	5
966	8
967	3
968	7
969	7
970	2
971	4
972	7
973	9
974	8
975	11
976	2
977	3
978	3
979	3
980	5
981	3
982	4
983	4
984	6
985	7
986	6
987	11
988	13
989	7
990	9
991	8
992	2
993	1
994	6
995	6
996	8
997	2
998	5
999	3
1000	4
1001	7
1002	8
1003	3
1004	6
1005	5
1006	10
1007	9
1008	7
1009	2
1010	11
1011	9
1012	5
1013	7
1014	11
1015	7
1016	8
1017	7
1018	3
1019	4
1020	12
1021	10
1022	7
1023	9
1024	3
1025	3
1026	9
1027	7
1028	8
1029	5
1030	13
1031	6
1032	6
1033	13
1034	3
1035	5
1036	7
1037	10
1038	4
1039	7
1040	4
1041	11
1042	3
1043	8
1044	7
1045	6
1046	9
1047	9
1048	7
1049	8
1050	5
1051	11
1052	5
1053	9
1054	7
1055	13
1056	7
1057	11
1058	7
1059	13
1060	4
1061	2
1062	11
1063	4
1064	4
1065	9
1066	7
1067	6
1068	9
1069	13
1070	6
1071	9
1072	4
1073	4
1074	6
1075	10
1076	9
1077	8
1078	5
1079	7
1080	8
1081	5
1082	1
1083	9
1084	6
1085	7
1086	8
1087	16
1088	3
1089	3
1090	10
1091	4
1092	6
1093	5
1094	5
1095	15
1096	5
1097	12
1098	7
1099	13
1100	9
1101	8
1102	7
1103	7
1104	6
1105	9
1106	3
1107	8
1108	10
1109	6
1110	10
1111	10
1112	5
1113	6
1114	7
1115	9
1116	12
1117	9
1118	6
1119	11
1120	2
1121	8
1122	10
1123	6
1124	5
1125	5
1126	9
1127	10
1128	5
1129	7
1130	9
1131	14
1132	3
1133	11
1134	6
1135	15
1136	7
1137	6
1138	6
1139	8
1140	6
1141	7
1142	8
1143	5
1144	6
1145	9
1146	7
1147	11
1148	9
1149	12
1150	10
1151	6
1152	3
1153	5
1154	8
1155	8
1156	7
1157	5
1158	18
1159	7
1160	7
1161	3
1162	8
1163	11
1164	12
1165	11
1166	5
1167	11
1168	9
1169	4
1170	8
1171	17
1172	9
1173	4
1174	5
1175	7
1176	6
1177	10
1178	5
1179	11
1180	6
1181	2
1182	8
1183	20
1184	3
1185	9
1186	5
1187	13
1188	13
1189	4
1190	12
1191	8
1192	6
1193	17
1194	11
1195	10
1196	18
1197	10
1198	10
1199	11
1200	8
1201	8
1202	15
1203	9
1204	10
1205	3
1206	9
1207	8
1208	7
1209	3
1210	9
1211	15
1212	14
1213	12
1214	14
1215	14
1216	9
1217	7
1218	7
1219	12
1220	9
1221	11
1222	7
1223	7
1224	9
1225	9
1226	8
1227	12
1228	9
1229	11
1230	9
1231	14
1232	8
1233	6
1234	12
1235	8
1236	7
1237	11
1238	6
1239	18
1240	10
1241	8
1242	11
1243	23
1244	11
1245	12
1246	11
1247	11
1248	9
1249	7
1250	7
1251	12
1252	8
1253	8
1254	13
1255	7
1256	13
1257	8
1258	15
1259	8
1260	15
1261	15
1262	10
1263	16
1264	10
1265	15
1266	12
1267	14
1268	13
1269	6
1270	17
1271	11
1272	9
1273	15
1274	7
1275	15
1276	12
1277	15
1278	14
1279	9
1280	3
1281	5
1282	10
1283	14
1284	23
1285	8
1286	16
1287	13
1288	12
1289	17
1290	3
1291	14
1292	9
1293	9
1294	14
1295	15
1296	12
1297	22
1298	16
1299	15
1300	12
1301	14
1302	8
1303	14
1304	11
1305	14
1306	18
1307	18
1308	13
1309	14
1310	12
1311	19
1312	12
1313	19
1314	16
1315	16
1316	13
1317	6
1318	17
1319	8
1320	9
1321	16
1322	7
1323	7
1324	11
1325	13
1326	12
1327	13
1328	11
1329	11
1330	15
1331	26
1332	9
1333	12
1334	26
1335	15
1336	12
1337	12
1338	8
1339	10
1340	7
1341	8
1342	12
1343	16
1344	10
1345	10
1346	12
1347	10
1348	12
1349	9
1350	19
1351	14
1352	12
1353	23
1354	9
1355	8
1356	14
1357	13
1358	15
1359	13
1360	3
1361	15
1362	8
1363	14
1364	9
1365	8
1366	9
1367	10
1368	7
1369	14
1370	14
1371	12
1372	10
1373	17
1374	13
1375	17
1376	11
1377	17
1378	19
1379	12
1380	16
1381	15
1382	21
1383	10
1384	12
1385	24
1386	15
1387	19
1388	16
1389	11
1390	15
1391	16
1392	13
1393	11
1394	14
1395	9
1396	19
1397	10
1398	17
1399	12
1400	10
1401	11
1402	12
1403	16
1404	12
1405	14
1406	15
1407	18
1408	13
1409	17
1410	15
1411	11
1412	19
1413	11
1414	20
1415	11
1416	18
1417	20
1418	14
1419	14
1420	20
1421	12
1422	18
1423	11
1424	6
1425	10
1426	14
1427	22
1428	17
1429	14
1430	14
1431	17
1432	16
1433	13
1434	14
1435	21
1436	13
1437	9
1438	17
1439	22
1440	14
1441	13
1442	16
1443	12
1444	16
1445	18
1446	23
1447	13
1448	15
1449	16
1450	17
1451	14
1452	21
1453	13
1454	11
1455	15
1456	17
1457	21
1458	21
1459	20
1460	18
1461	6
1462	27
1463	28
1464	13
1465	26
1466	19
1467	21
1468	14
1469	24
1470	14
1471	20
1472	16
1473	18
1474	14
1475	25
1476	23
1477	16
1478	16
1479	14
1480	18
1481	11
1482	12
1483	13
1484	7
1485	25
1486	17
1487	16
1488	16
1489	15
1490	20
1491	12
1492	19
1493	16
1494	18
1495	13
1496	19
1497	17
1498	16
1499	25
1500	23
1501	9
1502	16
1503	27
1504	17
1505	15
1506	18
1507	22
1508	23
1509	5
1510	26
1511	17
1512	20
1513	22
1514	16
1515	17
1516	23
1517	6
1518	21
1519	23
1520	13
1521	24
1522	13
1523	27
1524	19
1525	22
1526	19
1527	17
1528	22
1529	17
1530	15
1531	13
1532	22
1533	22
1534	20
1535	22
1536	16
1537	17
1538	15
1539	20
1540	17
1541	9
1542	22
1543	29
1544	11
1545	21
1546	17
1547	23
1548	17
1549	15
1550	16
1551	23
1552	21
1553	25
1554	17
1555	21
1556	18
1557	15
1558	23
1559	20
1560	18
1561	20
1562	18
1563	23
1564	15
1565	21
1566	18
1567	23
1568	14
1569	18
1570	16
1571	19
1572	24
1573	18
1574	27
1575	23
1576	9
1577	21
1578	25
1579	25
1580	19
1581	15
1582	13
1583	15
1584	13
1585	15
1586	19
1587	20
1588	13
1589	16
1590	24
1591	17
1592	8
1593	34
1594	27
1595	20
1596	16
1597	20
1598	17
1599	27
1600	13
1601	23
1602	24
1603	16
1604	19
1605	21
1606	25
1607	20
1608	19
1609	22
1610	22
1611	9
1612	20
1613	12
1614	14
1615	23
1616	15
1617	17
1618	19
1619	21
1620	20
1621	16
1622	20
1623	22
1624	16
1625	31
1626	13
1627	17
1628	20
1629	19
1630	16
1631	26
1632	14
1633	25
1634	18
1635	22
1636	20
1637	20
1638	10
1639	21
1640	13
1641	23
1642	20
1643	21
1644	20
1645	25
1646	18
1647	20
1648	12
1649	24
1650	18
1651	22
1652	24
1653	13
1654	25
1655	26
1656	16
1657	27
1658	25
1659	19
1660	34
1661	21
1662	20
1663	32
1664	17
1665	25
1666	27
1667	21
1668	20
1669	18
1670	34
1671	14
1672	23
1673	18
1674	19
1675	21
1676	16
1677	21
1678	12
1679	30
1680	27
1681	18
1682	18
1683	29
1684	22
1685	23
1686	32
1687	14
1688	25
1689	24
1690	19
1691	17
1692	29
1693	20
1694	24
1695	25
1696	16
1697	29
1698	24
1699	25
1700	26
1701	21
1702	29
1703	30
1704	18
1705	35
1706	26
1707	21
1708	31
1709	19
1710	22
1711	23
1712	28
1713	22
1714	22
1715	25
1716	19
1717	23
1718	27
1719	19
1720	26
1721	30
1722	28
1723	25
1724	27
1725	17
1726	24
1727	22
1728	25
1729	22
1730	30
1731	25
1732	27
1733	11
1734	17
1735	17
1736	16
1737	34
1738	25
1739	31
1740	36
1741	31
1742	23
1743	30
1744	15
1745	16
1746	22
1747	31
1748	32
1749	19
1750	26
1751	25
1752	21
1753	26
1754	19
1755	33
1756	18
1757	26
1758	27
1759	34
1760	22
1761	24
1762	30
1763	21
1764	23
1765	18
1766	25
1767	28
1768	18
1769	28
1770	23
1771	26
1772	27
1773	23
1774	33
1775	25
1776	20
1777	18
1778	20
1779	35
1780	28
1781	20
1782	40
1783	29
1784	23
1785	28
1786	17
1787	31
1788	31
1789	31
1790	25
1791	42
1792	18
1793	31
1794	33
1795	32
1796	43
1797	17
1798	32
1799	34
1800	28
1801	34
1802	21
1803	34
1804	28
1805	18
1806	26
1807	25
1808	27
1809	21
1810	31
1811	37
1812	24
1813	28
1814	30
1815	27
1816	28
1817	29
1818	41
1819	26
1820	39
1821	38
1822	27
1823	38
1824	29
1825	24
1826	25
1827	33
1828	44
1829	33
1830	42
1831	41
1832	28
1833	43
1834	25
1835	23
1836	46
1837	44
1838	32
1839	34
1840	26
1841	39
1842	43
1843	33
1844	27
1845	31
1846	52
1847	38
1848	32
1849	40
1850	28
1851	32
1852	41
1853	51
1854	41
1855	44
1856	47
1857	48
1858	41
1859	50
1860	46
1861	41
1862	68
1863	30
1864	35
1865	57
1866	39
1867	51
1868	52
1869	55
1870	47
1871	57
1872	48
1873	57
1874	53
1875	69
1876	72
1877	47
1878	62
1879	52
1880	57
1881	56
1882	50
1883	62
1884	63
1885	58
1886	81
1887	66
1888	79
1889	71
1890	80
1891	80
1892	87
1893	73
1894	90
1895	68
1896	59
1897	90
1898	88
1899	76
1900	105
1901	80
1902	94
1903	87
1904	76
1905	97
1906	113
1907	98
1908	113
1909	92
1910	130
1911	90
1912	93
1913	131
1914	93
1915	136
1916	115
1917	99
1918	119
1919	127
1920	107
1921	105
1922	123
1923	126
1924	136
1925	89
1926	146
1927	94
1928	126
1929	143
1930	106
1931	117
1932	150
1933	119
1934	118
1935	93
1936	122
1937	134
1938	134
1939	142
1940	131
1941	104
1942	143
1943	94
1944	119
1945	136
1946	111
1947	143
1948	123
1949	112
1950	108
1951	144
1952	126
1953	125
1954	110
1955	120
1956	155
1957	93
1958	151
1959	114
1960	82
1961	127
1962	97
1963	112
1964	122
1965	101
1966	125
1967	87
1968	89
1969	103
1970	113
1971	116
1972	99
1973	74
1974	108
1975	101
1976	78
1977	113
1978	79
1979	84
1980	98
1981	79
1982	80
1983	57
1984	71
1985	76
1986	88
1987	76
1988	106
1989	52
1990	110
1991	59
1992	91
1993	76
1994	61
1995	66
1996	89
1997	66
1998	67
1999	61
2000	54
2001	51
2002	60
2003	60
2004	72
2005	57
2006	63
2007	44
2008	62
2009	53
2010	45
2011	60
2012	44
2013	48
2014	49
2015	58
2016	38
2017	43
2018	44
2019	46
2020	46
2021	38
2022	62
2023	35
2024	28
2025	47
2026	26
2027	32
2028	39
2029	31
2030	30
2031	34
2032	28
