Channel number	Impulses
Channel/#	Impulses/#

0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	1
45	3
46	2
47	5
48	7
49	9
50	13
51	10
52	18
53	18
54	19
55	19
56	9
57	23
58	13
59	20
60	13
61	10
62	8
63	23
64	6
65	13
66	13
67	23
68	12
69	12
70	9
71	13
72	12
73	13
74	12
75	18
76	10
77	8
78	8
79	24
80	14
81	13
82	9
83	17
84	12
85	13
86	11
87	22
88	4
89	17
90	11
91	17
92	17
93	12
94	8
95	25
96	9
97	8
98	13
99	12
100	11
101	15
102	12
103	8
104	8
105	13
106	6
107	14
108	16
109	11
110	8
111	20
112	10
113	7
114	16
115	15
116	9
117	16
118	16
119	11
120	6
121	11
122	8
123	9
124	8
125	8
126	10
127	29
128	3
129	5
130	11
131	10
132	13
133	9
134	12
135	16
136	7
137	12
138	9
139	13
140	5
141	14
142	8
143	8
144	0
145	14
146	13
147	8
148	6
149	5
150	14
151	11
152	5
153	12
154	10
155	13
156	5
157	9
158	10
159	11
160	7
161	15
162	9
163	8
164	10
165	10
166	8
167	9
168	7
169	11
170	6
171	5
172	13
173	10
174	11
175	7
176	6
177	3
178	4
179	10
180	9
181	8
182	9
183	13
184	6
185	14
186	8
187	8
188	7
189	14
190	13
191	16
192	5
193	9
194	9
195	8
196	10
197	4
198	6
199	7
200	9
201	10
202	6
203	13
204	9
205	8
206	9
207	10
208	5
209	6
210	5
211	6
212	6
213	10
214	7
215	6
216	3
217	9
218	8
219	11
220	8
221	10
222	3
223	15
224	5
225	7
226	3
227	11
228	9
229	9
230	8
231	8
232	4
233	9
234	11
235	5
236	3
237	6
238	2
239	10
240	6
241	11
242	8
243	4
244	4
245	4
246	9
247	13
248	10
249	4
250	5
251	14
252	4
253	12
254	9
255	9
256	2
257	6
258	6
259	3
260	6
261	4
262	11
263	10
264	6
265	7
266	9
267	4
268	8
269	5
270	4
271	11
272	4
273	6
274	4
275	11
276	5
277	6
278	9
279	4
280	7
281	12
282	3
283	5
284	10
285	10
286	10
287	8
288	2
289	5
290	4
291	7
292	6
293	8
294	4
295	4
296	7
297	9
298	5
299	9
300	7
301	7
302	10
303	12
304	6
305	6
306	4
307	11
308	4
309	6
310	3
311	7
312	1
313	6
314	5
315	6
316	8
317	8
318	5
319	10
320	1
321	3
322	7
323	5
324	10
325	9
326	4
327	3
328	5
329	6
330	10
331	11
332	5
333	12
334	8
335	11
336	1
337	2
338	3
339	10
340	11
341	4
342	6
343	5
344	4
345	8
346	5
347	7
348	7
349	4
350	5
351	8
352	4
353	2
354	3
355	8
356	7
357	6
358	11
359	5
360	4
361	5
362	5
363	7
364	6
365	12
366	7
367	5
368	7
369	7
370	5
371	9
372	7
373	6
374	8
375	5
376	5
377	9
378	2
379	4
380	5
381	9
382	5
383	7
384	3
385	5
386	5
387	5
388	6
389	5
390	8
391	4
392	7
393	9
394	5
395	5
396	7
397	4
398	7
399	9
400	3
401	8
402	4
403	6
404	3
405	6
406	4
407	12
408	4
409	3
410	8
411	5
412	4
413	2
414	4
415	7
416	1
417	3
418	14
419	8
420	6
421	4
422	6
423	6
424	1
425	3
426	4
427	2
428	7
429	5
430	5
431	4
432	4
433	6
434	7
435	8
436	7
437	9
438	6
439	3
440	2
441	3
442	6
443	7
444	3
445	2
446	3
447	5
448	3
449	2
450	7
451	5
452	3
453	7
454	6
455	6
456	2
457	3
458	5
459	6
460	4
461	7
462	4
463	3
464	2
465	7
466	3
467	6
468	7
469	2
470	6
471	3
472	5
473	4
474	7
475	6
476	5
477	4
478	5
479	9
480	1
481	4
482	7
483	6
484	3
485	7
486	8
487	3
488	6
489	9
490	2
491	2
492	7
493	2
494	4
495	6
496	5
497	5
498	7
499	6
500	5
501	2
502	5
503	3
504	4
505	7
506	4
507	7
508	6
509	2
510	2
511	10
512	1
513	4
514	5
515	5
516	6
517	3
518	1
519	6
520	3
521	6
522	5
523	7
524	8
525	4
526	3
527	7
528	6
529	4
530	1
531	5
532	2
533	3
534	4
535	2
536	4
537	6
538	1
539	8
540	5
541	2
542	9
543	8
544	5
545	4
546	5
547	8
548	5
549	3
550	6
551	6
552	2
553	6
554	4
555	3
556	5
557	6
558	7
559	3
560	2
561	1
562	4
563	2
564	7
565	5
566	8
567	10
568	1
569	7
570	2
571	5
572	2
573	4
574	3
575	3
576	3
577	5
578	2
579	6
580	3
581	1
582	4
583	6
584	3
585	5
586	6
587	12
588	2
589	7
590	2
591	7
592	2
593	4
594	4
595	3
596	5
597	6
598	5
599	2
600	5
601	0
602	5
603	9
604	3
605	2
606	5
607	5
608	0
609	5
610	4
611	5
612	4
613	2
614	6
615	8
616	1
617	6
618	4
619	8
620	3
621	2
622	4
623	5
624	4
625	4
626	3
627	7
628	3
629	4
630	6
631	4
632	4
633	5
634	7
635	3
636	5
637	8
638	2
639	13
640	3
641	4
642	1
643	4
644	7
645	2
646	6
647	2
648	4
649	4
650	2
651	5
652	4
653	2
654	8
655	7
656	2
657	3
658	6
659	2
660	5
661	2
662	5
663	4
664	2
665	5
666	9
667	8
668	3
669	3
670	7
671	9
672	3
673	1
674	5
675	4
676	9
677	2
678	1
679	5
680	3
681	8
682	2
683	5
684	7
685	4
686	4
687	7
688	4
689	4
690	2
691	4
692	4
693	4
694	6
695	7
696	3
697	6
698	2
699	7
700	7
701	3
702	4
703	10
704	7
705	1
706	10
707	4
708	3
709	4
710	7
711	6
712	6
713	4
714	6
715	1
716	4
717	5
718	7
719	3
720	5
721	6
722	5
723	8
724	7
725	7
726	7
727	1
728	8
729	3
730	6
731	3
732	5
733	4
734	2
735	7
736	0
737	7
738	5
739	6
740	4
741	3
742	4
743	4
744	4
745	8
746	6
747	6
748	8
749	8
750	5
751	4
752	4
753	4
754	4
755	6
756	10
757	6
758	3
759	6
760	8
761	3
762	4
763	3
764	6
765	7
766	2
767	6
768	2
769	8
770	5
771	7
772	6
773	1
774	5
775	4
776	6
777	8
778	4
779	7
780	4
781	5
782	3
783	10
784	4
785	6
786	6
787	6
788	8
789	4
790	6
791	7
792	4
793	7
794	2
795	3
796	5
797	8
798	6
799	5
800	5
801	7
802	2
803	10
804	9
805	7
806	5
807	7
808	5
809	7
810	7
811	6
812	9
813	10
814	6
815	5
816	5
817	8
818	13
819	4
820	6
821	7
822	4
823	3
824	2
825	8
826	8
827	7
828	3
829	6
830	8
831	11
832	5
833	7
834	12
835	5
836	7
837	6
838	5
839	5
840	6
841	7
842	12
843	9
844	9
845	4
846	6
847	12
848	4
849	6
850	9
851	3
852	11
853	5
854	10
855	6
856	11
857	11
858	9
859	10
860	5
861	7
862	8
863	13
864	5
865	8
866	8
867	11
868	6
869	10
870	5
871	8
872	4
873	11
874	7
875	8
876	13
877	7
878	8
879	8
880	5
881	8
882	13
883	11
884	17
885	7
886	7
887	5
888	9
889	7
890	9
891	13
892	7
893	8
894	9
895	11
896	4
897	3
898	10
899	5
900	10
901	5
902	7
903	14
904	6
905	8
906	8
907	9
908	13
909	5
910	8
911	13
912	10
913	6
914	12
915	4
916	7
917	5
918	7
919	3
920	3
921	5
922	8
923	13
924	7
925	7
926	5
927	7
928	4
929	4
930	6
931	4
932	12
933	4
934	10
935	11
936	5
937	9
938	9
939	7
940	7
941	7
942	10
943	10
944	5
945	10
946	5
947	14
948	9
949	6
950	14
951	10
952	7
953	10
954	12
955	8
956	11
957	8
958	7
959	8
960	4
961	10
962	9
963	7
964	5
965	4
966	9
967	4
968	7
969	9
970	11
971	7
972	8
973	14
974	16
975	7
976	5
977	7
978	8
979	8
980	11
981	5
982	5
983	3
984	9
985	11
986	9
987	7
988	13
989	5
990	12
991	10
992	6
993	7
994	11
995	10
996	13
997	8
998	17
999	10
1000	7
1001	18
1002	9
1003	9
1004	12
1005	10
1006	6
1007	12
1008	4
1009	7
1010	12
1011	5
1012	10
1013	11
1014	12
1015	4
1016	13
1017	9
1018	9
1019	13
1020	9
1021	9
1022	8
1023	19
1024	1
1025	4
1026	8
1027	10
1028	13
1029	4
1030	11
1031	6
1032	5
1033	14
1034	9
1035	11
1036	13
1037	13
1038	8
1039	9
1040	7
1041	15
1042	9
1043	13
1044	8
1045	9
1046	18
1047	14
1048	11
1049	11
1050	8
1051	22
1052	9
1053	19
1054	12
1055	23
1056	3
1057	10
1058	12
1059	19
1060	15
1061	10
1062	19
1063	8
1064	5
1065	12
1066	15
1067	13
1068	15
1069	11
1070	14
1071	13
1072	9
1073	11
1074	15
1075	19
1076	6
1077	7
1078	18
1079	14
1080	11
1081	18
1082	13
1083	15
1084	12
1085	16
1086	11
1087	16
1088	10
1089	12
1090	17
1091	17
1092	11
1093	11
1094	13
1095	10
1096	13
1097	16
1098	4
1099	13
1100	12
1101	6
1102	7
1103	24
1104	7
1105	9
1106	12
1107	19
1108	6
1109	11
1110	17
1111	12
1112	9
1113	12
1114	11
1115	15
1116	12
1117	13
1118	9
1119	17
1120	6
1121	9
1122	11
1123	10
1124	12
1125	12
1126	12
1127	12
1128	6
1129	15
1130	14
1131	11
1132	14
1133	21
1134	9
1135	27
1136	2
1137	15
1138	10
1139	13
1140	8
1141	11
1142	20
1143	16
1144	7
1145	14
1146	13
1147	20
1148	14
1149	16
1150	22
1151	17
1152	6
1153	12
1154	13
1155	18
1156	17
1157	10
1158	13
1159	15
1160	10
1161	13
1162	3
1163	10
1164	14
1165	21
1166	12
1167	12
1168	7
1169	16
1170	12
1171	19
1172	22
1173	12
1174	16
1175	7
1176	15
1177	17
1178	13
1179	25
1180	15
1181	6
1182	14
1183	18
1184	6
1185	12
1186	10
1187	22
1188	17
1189	18
1190	20
1191	23
1192	4
1193	23
1194	16
1195	20
1196	10
1197	11
1198	15
1199	12
1200	10
1201	11
1202	17
1203	14
1204	20
1205	15
1206	12
1207	24
1208	14
1209	20
1210	9
1211	12
1212	20
1213	9
1214	15
1215	20
1216	11
1217	16
1218	19
1219	19
1220	22
1221	17
1222	19
1223	14
1224	15
1225	18
1226	17
1227	16
1228	16
1229	25
1230	26
1231	18
1232	19
1233	19
1234	15
1235	22
1236	23
1237	12
1238	16
1239	17
1240	22
1241	16
1242	9
1243	14
1244	16
1245	14
1246	17
1247	27
1248	13
1249	11
1250	28
1251	25
1252	19
1253	16
1254	19
1255	17
1256	11
1257	14
1258	20
1259	21
1260	25
1261	22
1262	12
1263	23
1264	16
1265	19
1266	16
1267	18
1268	23
1269	22
1270	19
1271	24
1272	13
1273	18
1274	25
1275	16
1276	13
1277	19
1278	20
1279	29
1280	5
1281	17
1282	19
1283	13
1284	19
1285	16
1286	32
1287	21
1288	20
1289	29
1290	16
1291	27
1292	17
1293	25
1294	21
1295	23
1296	25
1297	15
1298	23
1299	29
1300	25
1301	15
1302	25
1303	26
1304	23
1305	30
1306	16
1307	28
1308	12
1309	24
1310	21
1311	26
1312	6
1313	22
1314	29
1315	19
1316	12
1317	21
1318	21
1319	22
1320	20
1321	19
1322	20
1323	26
1324	16
1325	19
1326	23
1327	21
1328	29
1329	22
1330	24
1331	26
1332	23
1333	25
1334	17
1335	21
1336	8
1337	13
1338	19
1339	28
1340	16
1341	17
1342	25
1343	29
1344	8
1345	22
1346	18
1347	18
1348	26
1349	23
1350	25
1351	23
1352	17
1353	33
1354	13
1355	18
1356	28
1357	26
1358	20
1359	26
1360	16
1361	22
1362	33
1363	27
1364	22
1365	13
1366	23
1367	19
1368	22
1369	22
1370	15
1371	20
1372	28
1373	24
1374	25
1375	24
1376	19
1377	32
1378	27
1379	27
1380	20
1381	21
1382	19
1383	12
1384	20
1385	25
1386	15
1387	21
1388	23
1389	18
1390	21
1391	17
1392	24
1393	16
1394	14
1395	16
1396	27
1397	26
1398	27
1399	19
1400	23
1401	31
1402	13
1403	23
1404	31
1405	33
1406	17
1407	27
1408	21
1409	28
1410	28
1411	17
1412	32
1413	22
1414	18
1415	16
1416	14
1417	26
1418	26
1419	22
1420	29
1421	27
1422	21
1423	24
1424	18
1425	24
1426	21
1427	28
1428	26
1429	25
1430	37
1431	25
1432	26
1433	32
1434	22
1435	26
1436	24
1437	22
1438	38
1439	30
1440	14
1441	18
1442	25
1443	24
1444	24
1445	25
1446	31
1447	24
1448	25
1449	27
1450	22
1451	22
1452	25
1453	15
1454	32
1455	18
1456	23
1457	26
1458	32
1459	22
1460	24
1461	21
1462	35
1463	24
1464	26
1465	35
1466	16
1467	29
1468	25
1469	28
1470	23
1471	29
1472	17
1473	26
1474	27
1475	33
1476	28
1477	22
1478	26
1479	23
1480	27
1481	39
1482	17
1483	23
1484	35
1485	35
1486	22
1487	22
1488	26
1489	34
1490	31
1491	31
1492	30
1493	19
1494	32
1495	20
1496	27
1497	28
1498	23
1499	37
1500	35
1501	30
1502	25
1503	37
1504	14
1505	24
1506	22
1507	41
1508	27
1509	22
1510	38
1511	26
1512	22
1513	31
1514	25
1515	28
1516	41
1517	25
1518	35
1519	35
1520	24
1521	28
1522	29
1523	27
1524	38
1525	25
1526	37
1527	27
1528	30
1529	36
1530	30
1531	34
1532	31
1533	33
1534	29
1535	49
1536	19
1537	31
1538	26
1539	31
1540	31
1541	32
1542	39
1543	27
1544	24
1545	26
1546	18
1547	26
1548	32
1549	33
1550	28
1551	40
1552	22
1553	29
1554	33
1555	25
1556	29
1557	28
1558	26
1559	25
1560	22
1561	33
1562	26
1563	35
1564	35
1565	26
1566	30
1567	40
1568	25
1569	32
1570	34
1571	23
1572	28
1573	23
1574	49
1575	30
1576	16
1577	29
1578	22
1579	27
1580	34
1581	42
1582	25
1583	30
1584	27
1585	46
1586	22
1587	28
1588	27
1589	12
1590	40
1591	40
1592	11
1593	33
1594	23
1595	26
1596	32
1597	36
1598	28
1599	33
1600	17
1601	13
1602	35
1603	34
1604	31
1605	33
1606	30
1607	35
1608	24
1609	31
1610	33
1611	35
1612	25
1613	29
1614	33
1615	37
1616	19
1617	33
1618	26
1619	36
1620	31
1621	24
1622	32
1623	36
1624	31
1625	40
1626	24
1627	36
1628	28
1629	28
1630	24
1631	44
1632	30
1633	36
1634	27
1635	31
1636	34
1637	17
1638	37
1639	28
1640	29
1641	40
1642	22
1643	35
1644	47
1645	32
1646	37
1647	29
1648	25
1649	26
1650	30
1651	30
1652	21
1653	20
1654	52
1655	35
1656	39
1657	19
1658	29
1659	34
1660	40
1661	30
1662	34
1663	40
1664	20
1665	24
1666	33
1667	32
1668	22
1669	14
1670	38
1671	25
1672	31
1673	40
1674	21
1675	31
1676	35
1677	28
1678	30
1679	30
1680	45
1681	34
1682	42
1683	50
1684	27
1685	24
1686	36
1687	35
1688	33
1689	41
1690	27
1691	36
1692	32
1693	40
1694	36
1695	46
1696	32
1697	30
1698	36
1699	35
1700	59
1701	32
1702	38
1703	34
1704	32
1705	44
1706	30
1707	35
1708	40
1709	35
1710	40
1711	39
1712	27
1713	30
1714	33
1715	36
1716	43
1717	31
1718	34
1719	38
1720	30
1721	52
1722	28
1723	33
1724	36
1725	50
1726	33
1727	35
1728	37
1729	27
1730	42
1731	35
1732	35
1733	29
1734	39
1735	33
1736	36
1737	42
1738	37
1739	35
1740	65
1741	35
1742	38
1743	40
1744	34
1745	49
1746	49
1747	45
1748	43
1749	28
1750	41
1751	33
1752	42
1753	46
1754	31
1755	38
1756	37
1757	39
1758	35
1759	46
1760	29
1761	34
1762	52
1763	41
1764	44
1765	30
1766	44
1767	37
1768	37
1769	68
1770	33
1771	48
1772	56
1773	42
1774	48
1775	37
1776	36
1777	37
1778	54
1779	56
1780	52
1781	53
1782	62
1783	55
1784	33
1785	64
1786	50
1787	56
1788	52
1789	57
1790	55
1791	66
1792	32
1793	57
1794	49
1795	65
1796	75
1797	50
1798	61
1799	55
1800	42
1801	69
1802	48
1803	72
1804	78
1805	76
1806	80
1807	65
1808	84
1809	78
1810	67
1811	67
1812	69
1813	56
1814	96
1815	57
1816	81
1817	115
1818	69
1819	110
1820	74
1821	91
1822	93
1823	98
1824	74
1825	81
1826	103
1827	99
1828	109
1829	79
1830	125
1831	107
1832	78
1833	131
1834	80
1835	87
1836	124
1837	110
1838	125
1839	101
1840	127
1841	121
1842	115
1843	134
1844	122
1845	91
1846	164
1847	118
1848	120
1849	149
1850	119
1851	157
1852	158
1853	132
1854	138
1855	146
1856	136
1857	157
1858	161
1859	160
1860	183
1861	123
1862	211
1863	137
1864	163
1865	181
1866	131
1867	152
1868	195
1869	177
1870	164
1871	172
1872	117
1873	162
1874	190
1875	187
1876	192
1877	146
1878	199
1879	137
1880	175
1881	211
1882	125
1883	176
1884	175
1885	175
1886	163
1887	168
1888	170
1889	181
1890	150
1891	146
1892	186
1893	123
1894	191
1895	139
1896	157
1897	185
1898	130
1899	126
1900	163
1901	160
1902	135
1903	131
1904	133
1905	142
1906	158
1907	159
1908	121
1909	88
1910	167
1911	119
1912	124
1913	148
1914	118
1915	134
1916	124
1917	120
1918	127
1919	117
1920	95
1921	92
1922	120
1923	101
1924	115
1925	70
1926	105
1927	90
1928	96
1929	108
1930	83
1931	90
1932	121
1933	88
1934	78
1935	79
1936	77
1937	76
1938	96
1939	84
1940	79
1941	54
1942	76
1943	51
1944	76
1945	68
1946	58
1947	80
1948	73
1949	64
1950	81
1951	70
1952	34
1953	61
1954	72
1955	38
1956	60
1957	43
1958	69
1959	55
1960	51
1961	77
1962	54
1963	57
1964	80
1965	67
1966	52
1967	41
1968	73
1969	63
1970	59
1971	70
1972	86
1973	48
1974	79
1975	46
1976	64
1977	75
1978	47
1979	63
1980	58
1981	67
1982	54
1983	48
1984	62
1985	61
1986	70
1987	47
1988	64
1989	48
1990	79
1991	39
1992	59
1993	78
1994	47
1995	57
1996	59
1997	45
1998	54
1999	72
2000	56
2001	67
2002	50
2003	63
2004	64
2005	45
2006	54
2007	48
2008	60
2009	50
2010	46
2011	62
2012	52
2013	48
2014	47
2015	59
2016	34
2017	40
2018	45
2019	43
2020	56
2021	21
2022	45
2023	46
2024	36
2025	59
2026	33
2027	49
2028	57
2029	38
2030	39
2031	35
2032	60
